id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
496528_101hotels,55,4,7.2727272727272725,8,2026-08-03,6000.0
249578_101hotels,28,10,35.714285714285715,33,2026-08-03,4000.0
653669_101hotels,30,15,50.0,30,2026-08-03,8000.0
15203_101hotels,24,12,50.0,27,2026-08-03,6000.0
227948_101hotels,25,5,20.0,11,2026-08-03,15007.5
673191_101hotels,8,7,87.5,14,2026-08-03,10200.0
675975_101hotels,10,2,20.0,4,2026-08-03,12000.0
496517_101hotels,15,1,6.666666666666667,2,2026-08-03,8200.0
514123_101hotels,50,24,48.0,48,2026-08-03,5500.0
15192_101hotels,99,22,22.22222222222222,46,2026-08-03,13574.0
189278_101hotels,22,7,31.818181818181817,14,2026-08-03,6900.0
458938_101hotels,66,25,37.878787878787875,55,2026-08-03,16000.0
570584_101hotels,4,3,75.0,11,2026-08-03,8000.0
654408_101hotels,10,1,10.0,5,2026-08-03,20000.0
650956_101hotels,30,20,66.66666666666667,74,2026-08-03,2300.0
678111_101hotels,5,3,60.0,6,2026-08-03,15600.0
13175_101hotels,10,1,10.0,4,2026-08-03,10000.0
673995_101hotels,20,14,70.0,28,2026-08-03,8500.0
9002_101hotels,20,2,10.0,4,2026-08-03,13230.0
78755_101hotels,40,4,10.0,19,2026-08-03,5400.0
489617_101hotels,10,2,20.0,6,2026-08-03,4500.0
188946_101hotels,58,18,31.03448275862069,46,2026-08-03,5000.0
609283_101hotels,4,4,100.0,15,2026-08-03,1700.0
64543_101hotels,6,7,116.66666666666667,26,2026-08-03,8300.0
651246_101hotels,13,6,46.15384615384615,19,2026-08-03,1800.0
559442_101hotels,12,1,8.333333333333334,4,2026-08-03,5500.0
677907_101hotels,11,6,54.54545454545455,20,2026-08-03,3125.0
655338_101hotels,9,4,44.44444444444444,10,2026-08-03,4500.0
495209_101hotels,10,6,60.0,14,2026-08-03,5250.0
3365_101hotels,32,1,3.125,3,2026-08-03,12700.0
664549_101hotels,6,1,16.666666666666668,2,2026-08-03,3100.0
495574_101hotels,9,7,77.77777777777777,32,2026-08-03,5800.0
511615_101hotels,15,14,93.33333333333333,30,2026-08-03,4000.0
670724_101hotels,9,9,100.0,23,2026-08-03,4900.0
650957_101hotels,26,4,15.384615384615385,36,2026-08-03,1900.0
671037_101hotels,25,7,28.0,14,2026-08-03,10000.0
672860_101hotels,10,10,100.0,20,2026-08-03,10000.0
7628_101hotels,64,2,3.125,4,2026-08-03,5800.0
6480_101hotels,30,1,3.3333333333333335,2,2026-08-03,4400.0
666682_101hotels,11,2,18.181818181818183,6,2026-08-03,16800.0
665248_101hotels,1,1,100.0,3,2026-08-03,11500.0
652285_101hotels,7,3,42.857142857142854,6,2026-08-03,15000.0
9509_101hotels,23,16,69.56521739130434,32,2026-08-03,7400.0
658332_101hotels,12,2,16.666666666666668,3,2026-08-03,3510.0
659250_101hotels,27,15,55.55555555555556,155,2026-08-03,800.0
8209_101hotels,31,11,35.483870967741936,26,2026-08-03,4500.0
