id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
559466_101hotels,52,49,94.23076923076923,114,2026-04-19,7500.0
227948_101hotels,25,12,48.0,28,2026-04-19,8100.0
609196_101hotels,2,2,100.0,12,2026-04-19,11900.0
570584_101hotels,4,4,100.0,14,2026-04-19,8000.0
458938_101hotels,66,21,31.818181818181817,55,2026-04-19,6000.0
15210_101hotels,12,13,108.33333333333333,40,2026-04-19,4000.0
673191_101hotels,8,8,100.0,16,2026-04-19,8500.0
15192_101hotels,99,12,12.121212121212121,28,2026-04-19,9200.0
650956_101hotels,30,7,23.333333333333332,14,2026-04-19,10000.0
13175_101hotels,10,13,130.0,34,2026-04-19,3500.0
671803_101hotels,2,1,50.0,6,2026-04-19,12000.0
13176_101hotels,10,10,100.0,20,2026-04-19,5000.0
188946_101hotels,58,51,87.93103448275862,127,2026-04-19,4500.0
609283_101hotels,4,4,100.0,15,2026-04-19,2300.0
64543_101hotels,6,7,116.66666666666667,26,2026-04-19,7100.0
651246_101hotels,13,7,53.84615384615385,21,2026-04-19,1800.0
658141_101hotels,3,3,100.0,7,2026-04-19,2400.0
559429_101hotels,8,3,37.5,9,2026-04-19,4499.0
559442_101hotels,12,11,91.66666666666667,27,2026-04-19,2400.0
7628_101hotels,64,8,12.5,14,2026-04-19,3550.0
511615_101hotels,15,14,93.33333333333333,30,2026-04-19,3800.0
3365_101hotels,32,14,43.75,36,2026-04-19,8200.0
670724_101hotels,9,9,100.0,23,2026-04-19,4425.0
495572_101hotels,16,3,18.75,9,2026-04-19,2675.0
495574_101hotels,9,8,88.88888888888889,36,2026-04-19,4500.0
650957_101hotels,26,23,88.46153846153847,84,2026-04-19,1900.0
671037_101hotels,25,23,92.0,46,2026-04-19,8000.0
672860_101hotels,10,10,100.0,20,2026-04-19,10000.0
6479_101hotels,51,4,7.8431372549019605,6,2026-04-19,3450.0
664549_101hotels,6,5,83.33333333333333,11,2026-04-19,2500.0
666682_101hotels,11,11,100.0,36,2026-04-19,12000.0
665248_101hotels,1,2,200.0,14,2026-04-19,5865.0
652285_101hotels,7,7,100.0,14,2026-04-19,12000.0
14077_101hotels,45,1,2.2222222222222223,2,2026-04-19,7000.0
658332_101hotels,12,2,16.666666666666668,4,2026-04-19,6890.0
8209_101hotels,31,21,67.74193548387096,46,2026-04-19,4500.0
659250_101hotels,27,11,40.74074074074074,92,2026-04-19,800.0
2136_101hotels,11,10,90.9090909090909,17,2026-04-19,4500.0
9509_101hotels,23,20,86.95652173913044,40,2026-04-19,7400.0
670516_101hotels,35,25,71.42857142857143,50,2026-04-19,5500.0
10562_101hotels,12,11,91.66666666666667,24,2026-04-19,4900.0
514670_101hotels,14,11,78.57142857142857,23,2026-04-19,4000.0
650200_101hotels,19,18,94.73684210526316,51,2026-04-19,2000.0
658131_101hotels,7,7,100.0,28,2026-04-19,4000.0
4324_101hotels,75,43,57.333333333333336,85,2026-04-19,5775.0
671631_101hotels,12,11,91.66666666666667,27,2026-04-19,5500.0
659075_101hotels,15,12,80.0,26,2026-04-19,5000.0
10553_101hotels,15,14,93.33333333333333,30,2026-04-19,4500.0
652826_101hotels,11,11,100.0,25,2026-04-19,3500.0
422965_101hotels,1,1,100.0,2,2026-04-19,5200.0
610848_101hotels,30,29,96.66666666666667,53,2026-04-19,8000.0
625719_101hotels,7,9,128.57142857142858,22,2026-04-19,5500.0
15490_101hotels,18,10,55.55555555555556,20,2026-04-19,6000.0
10535_101hotels,15,6,40.0,16,2026-04-19,5000.0
652511_101hotels,9,7,77.77777777777777,18,2026-04-19,2200.0
15486_101hotels,22,11,50.0,22,2026-04-19,4300.0
667475_101hotels,72,55,76.38888888888889,110,2026-04-19,9000.0
411742_101hotels,27,24,88.88888888888889,48,2026-04-19,5610.0
2270_101hotels,87,8,9.195402298850574,13,2026-04-19,3400.0
219_101hotels,26,23,88.46153846153847,44,2026-04-19,9500.0
10564_101hotels,10,5,50.0,12,2026-04-19,4500.0
33872_101hotels,22,20,90.9090909090909,58,2026-04-19,14500.0
189360_101hotels,16,17,106.25,33,2026-04-19,3030.0
2273_101hotels,145,43,29.655172413793103,86,2026-04-19,5200.0
556415_101hotels,40,12,30.0,24,2026-04-19,20500.0
220_101hotels,280,95,33.92857142857143,157,2026-04-19,4250.0
4398_101hotels,21,14,66.66666666666667,35,2026-04-19,1100.0
671064_101hotels,28,10,35.714285714285715,19,2026-04-19,5000.0
230_101hotels,56,12,21.428571428571427,19,2026-04-19,3280.0
14172_101hotels,38,5,13.157894736842104,45,2026-04-19,1800.0
560072_101hotels,150,118,78.66666666666667,236,2026-04-19,5000.0
10621_101hotels,12,3,25.0,9,2026-04-19,2700.0
7178_101hotels,35,28,80.0,46,2026-04-19,3690.0
655145_101hotels,7,3,42.857142857142854,6,2026-04-19,3627.0
6013_101hotels,28,14,50.0,31,2026-04-19,3531.0
13173_101hotels,120,66,55.0,132,2026-04-19,4191.75
224_101hotels,163,107,65.6441717791411,214,2026-04-19,4900.0
226_101hotels,63,34,53.96825396825397,58,2026-04-19,4100.0
510819_101hotels,8,7,87.5,60,2026-04-19,1200.0
378505_101hotels,7,5,71.42857142857143,45,2026-04-19,807.5
669236_101hotels,7,4,57.142857142857146,8,2026-04-19,2200.0
462906_101hotels,31,14,45.16129032258065,56,2026-04-19,2400.0
2397_101hotels,208,115,55.28846153846154,230,2026-04-19,6375.0
655480_101hotels,10,5,50.0,10,2026-04-19,3500.0
227_101hotels,64,45,70.3125,70,2026-04-19,4500.0
485325_101hotels,15,18,120.0,52,2026-04-19,3200.0
222_101hotels,30,13,43.333333333333336,26,2026-04-19,3800.0
675391_101hotels,25,16,64.0,32,2026-04-19,25000.0
672593_101hotels,2,2,100.0,4,2026-04-19,3420.0
140778_101hotels,128,37,28.90625,74,2026-04-19,6000.0
654332_101hotels,11,6,54.54545454545455,26,2026-04-19,1400.0
14970_101hotels,26,22,84.61538461538461,62,2026-04-19,1500.0
655564_101hotels,11,11,100.0,21,2026-04-19,3500.0
670703_101hotels,3,1,33.333333333333336,2,2026-04-19,3066.6
671748_101hotels,1,1,100.0,4,2026-04-19,5130.0
7027_101hotels,10,4,40.0,27,2026-04-19,800.0
669305_101hotels,3,1,33.333333333333336,2,2026-04-19,3847.5
675803_101hotels,1,1,100.0,2,2026-04-19,3190.0
674436_101hotels,19,10,52.63157894736842,20,2026-04-19,4000.0
605_101hotels,65,7,10.76923076923077,14,2026-04-19,4500.0
508922_101hotels,41,4,9.75609756097561,6,2026-04-19,2850.0
610841_101hotels,10,9,90.0,43,2026-04-19,2200.0
658692_101hotels,7,3,42.857142857142854,26,2026-04-19,2020.0
660799_101hotels,7,7,100.0,362,2026-04-19,810.0
650983_101hotels,7,7,100.0,84,2026-04-19,800.0
514527_101hotels,15,11,73.33333333333333,18,2026-04-19,3330.0
658823_101hotels,5,7,140.0,42,2026-04-19,1140.0
14080_101hotels,30,25,83.33333333333333,45,2026-04-19,2500.0
670640_101hotels,2,1,50.0,2,2026-04-19,3488.0
406989_101hotels,48,39,81.25,78,2026-04-19,6500.0
7190_101hotels,23,16,69.56521739130434,29,2026-04-19,2500.0
6855_101hotels,27,18,66.66666666666667,42,2026-04-19,4400.0
669748_101hotels,8,7,87.5,10,2026-04-19,4700.0
14127_101hotels,9,7,77.77777777777777,17,2026-04-19,3200.0
485323_101hotels,25,10,40.0,23,2026-04-19,3000.0
674055_101hotels,1,1,100.0,4,2026-04-19,5130.0
9536_101hotels,16,17,106.25,28,2026-04-19,3200.0
14079_101hotels,22,19,86.36363636363636,40,2026-04-19,3750.0
487752_101hotels,9,2,22.22222222222222,582,2026-04-19,800.0
669838_101hotels,3,2,66.66666666666667,4,2026-04-19,3211.0
666722_101hotels,7,5,71.42857142857143,512,2026-04-19,935.0
514851_101hotels,39,22,56.41025641025641,119,2026-04-19,1200.0
666215_101hotels,5,4,80.0,8,2026-04-19,3277.5
662868_101hotels,3,1,33.333333333333336,2,2026-04-19,2847.0
653874_101hotels,4,1,25.0,2,2026-04-19,3450.0
654635_101hotels,4,1,25.0,2,2026-04-19,3521.07
649990_101hotels,12,7,58.333333333333336,12,2026-04-19,5310.0
