id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
654408_101hotels,10,6,60.0,26,2026-03-06,22000
609196_101hotels,2,1,50.0,3,2026-03-06,6800
496528_101hotels,55,20,36.36363636363637,41,2026-03-06,8000
227948_101hotels,25,1,4.0,3,2026-03-06,15660
559466_101hotels,52,12,23.076923076923077,27,2026-03-06,14500
668080_101hotels,13,4,30.76923076923077,8,2026-03-06,12000
673191_101hotels,8,1,12.5,2,2026-03-06,9500
15206_101hotels,37,3,8.108108108108109,6,2026-03-06,19800
496517_101hotels,15,2,13.333333333333334,4,2026-03-06,14500
15192_101hotels,99,7,7.070707070707071,18,2026-03-06,15840
15210_101hotels,12,2,16.666666666666668,6,2026-03-06,4000
458938_101hotels,45,3,6.666666666666667,6,2026-03-06,17000
570584_101hotels,4,3,75.0,10,2026-03-06,8000
609203_101hotels,20,1,5.0,2,2026-03-06,7600
650956_101hotels,30,10,33.333333333333336,24,2026-03-06,8300
671803_101hotels,2,2,100.0,18,2026-03-06,12000
13176_101hotels,10,10,100.0,20,2026-03-06,8000
79583_101hotels,11,2,18.181818181818183,12,2026-03-06,16800
188946_101hotels,58,6,10.344827586206897,16,2026-03-06,4500
609283_101hotels,4,4,100.0,15,2026-03-06,2300
64543_101hotels,6,7,116.66666666666667,26,2026-03-06,8300
651246_101hotels,13,7,53.84615384615385,21,2026-03-06,1800
559429_101hotels,8,6,75.0,15,2026-03-06,2699
559442_101hotels,12,2,16.666666666666668,4,2026-03-06,4100
650957_101hotels,26,21,80.76923076923077,80,2026-03-06,1900
511615_101hotels,15,3,20.0,7,2026-03-06,4500
495572_101hotels,16,6,37.5,22,2026-03-06,3675
671037_101hotels,25,14,56.0,28,2026-03-06,10000
664549_101hotels,6,1,16.666666666666668,2,2026-03-06,3000
670724_101hotels,9,9,100.0,23,2026-03-06,10000
6479_101hotels,51,2,3.9215686274509802,2,2026-03-06,7950
7628_101hotels,64,1,1.5625,2,2026-03-06,12000
672860_101hotels,10,6,60.0,12,2026-03-06,15000
653555_101hotels,9,17,188.88888888888889,42,2026-03-06,4500
665248_101hotels,1,2,200.0,14,2026-03-06,8050
659250_101hotels,27,15,55.55555555555556,124,2026-03-06,800
658332_101hotels,12,4,33.333333333333336,8,2026-03-06,5190
2136_101hotels,11,5,45.45454545454545,10,2026-03-06,5200
9509_101hotels,23,19,82.6086956521739,38,2026-03-06,7400
8209_101hotels,31,9,29.032258064516128,18,2026-03-06,4500
670516_101hotels,35,7,20.0,14,2026-03-06,9300
4324_101hotels,75,10,13.333333333333334,15,2026-03-06,9200
650200_101hotels,19,7,36.8421052631579,21,2026-03-06,2800
514670_101hotels,14,9,64.28571428571429,20,2026-03-06,5000
652826_101hotels,11,9,81.81818181818181,20,2026-03-06,4500
659075_101hotels,15,8,53.333333333333336,17,2026-03-06,5500
625719_101hotels,7,3,42.857142857142854,8,2026-03-06,8500
671631_101hotels,12,6,50.0,15,2026-03-06,5200
610848_101hotels,30,15,50.0,26,2026-03-06,9000
667475_101hotels,72,16,22.22222222222222,32,2026-03-06,15500
658131_101hotels,7,4,57.142857142857146,16,2026-03-06,6500
10535_101hotels,15,6,40.0,16,2026-03-06,5000
10562_101hotels,12,7,58.333333333333336,16,2026-03-06,6600
15486_101hotels,22,11,50.0,22,2026-03-06,5900
33872_101hotels,22,20,90.9090909090909,50,2026-03-06,17226
411742_101hotels,27,9,33.333333333333336,18,2026-03-06,6630
219_101hotels,26,14,53.84615384615385,26,2026-03-06,10000
10564_101hotels,10,1,10.0,4,2026-03-06,9000
2270_101hotels,87,3,3.4482758620689653,3,2026-03-06,3400
220_101hotels,280,55,19.642857142857142,89,2026-03-06,5250
660799_101hotels,7,7,100.0,326,2026-03-06,810
227_101hotels,64,2,3.125,4,2026-03-06,22500
189360_101hotels,16,11,68.75,23,2026-03-06,3790
13173_101hotels,120,30,25.0,60,2026-03-06,7659
17090_101hotels,21,10,47.61904761904762,17,2026-03-06,5355
560072_101hotels,73,23,31.506849315068493,46,2026-03-06,9400
222_101hotels,30,3,10.0,6,2026-03-06,5200
4398_101hotels,21,7,33.333333333333336,21,2026-03-06,1150
650983_101hotels,7,2,28.571428571428573,42,2026-03-06,800
14080_101hotels,30,5,16.666666666666668,10,2026-03-06,4200
4397_101hotels,14,5,35.714285714285715,10,2026-03-06,8200
14164_101hotels,7,4,57.142857142857146,64,2026-03-06,680
560073_101hotels,44,3,6.818181818181818,6,2026-03-06,6500
14970_101hotels,26,16,61.53846153846154,45,2026-03-06,1500
666215_101hotels,5,1,20.0,2,2026-03-06,3420
485323_101hotels,25,4,16.0,9,2026-03-06,4700
655480_101hotels,10,3,30.0,6,2026-03-06,3500
6013_101hotels,28,9,32.142857142857146,19,2026-03-06,5520
6855_101hotels,27,13,48.148148148148145,29,2026-03-06,4400
29907_101hotels,26,7,26.923076923076923,14,2026-03-06,5130
421457_101hotels,40,24,60.0,48,2026-03-06,7800
556415_101hotels,40,3,7.5,6,2026-03-06,36225
605_101hotels,65,1,1.5384615384615385,2,2026-03-06,5000
462906_101hotels,31,23,74.19354838709677,89,2026-03-06,3000
140778_101hotels,128,8,6.25,16,2026-03-06,6250
100517_101hotels,23,19,82.6086956521739,38,2026-03-06,5100
16033_101hotels,33,15,45.45454545454545,30,2026-03-06,4000
7190_101hotels,23,10,43.47826086956522,20,2026-03-06,3000
654332_101hotels,11,3,27.272727272727273,12,2026-03-06,1400
510819_101hotels,8,7,87.5,76,2026-03-06,1200
607_101hotels,25,12,48.0,24,2026-03-06,20400
481664_101hotels,13,3,23.076923076923077,10,2026-03-06,3638
658823_101hotels,5,6,120.0,56,2026-03-06,1140
485325_101hotels,15,6,40.0,20,2026-03-06,3200
218_101hotels,10,8,80.0,18,2026-03-06,2150
662650_101hotels,7,6,85.71428571428571,235,2026-03-06,802
14127_101hotels,9,4,44.44444444444444,9,2026-03-06,3200
1970_101hotels,23,9,39.130434782608695,28,2026-03-06,3400
378505_101hotels,7,4,57.142857142857146,32,2026-03-06,850
7027_101hotels,10,7,70.0,48,2026-03-06,800
514851_101hotels,39,19,48.717948717948715,110,2026-03-06,1200
663773_101hotels,12,14,116.66666666666667,28,2026-03-06,5100
230_101hotels,56,18,32.142857142857146,27,2026-03-06,4100
654635_101hotels,4,1,25.0,2,2026-03-06,6210
666722_101hotels,7,4,57.142857142857146,240,2026-03-06,935
508922_101hotels,41,4,9.75609756097561,6,2026-03-06,2850
