id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date
220_101hotels,280,22,7.857142857142857,44,2025-03-27
2397_101hotels,208,25,12.01923076923077,50,2025-03-27
189360_101hotels,16,8,50.0,17,2025-03-27
671064_101hotels,28,17,60.714285714285715,33,2025-03-27
13173_101hotels,120,54,45.0,108,2025-03-27
6013_101hotels,28,5,17.857142857142858,10,2025-03-27
14080_101hotels,30,19,63.333333333333336,35,2025-03-27
17090_101hotels,21,9,42.857142857142854,17,2025-03-27
421457_101hotels,40,3,7.5,6,2025-03-27
560073_101hotels,44,1,2.272727272727273,2,2025-03-27
100517_101hotels,23,14,60.869565217391305,28,2025-03-27
666434_101hotels,24,12,50.0,24,2025-03-27
7178_101hotels,35,8,22.857142857142858,14,2025-03-27
485323_101hotels,25,8,32.0,17,2025-03-27
1970_101hotels,23,3,13.043478260869565,6,2025-03-27
556415_101hotels,40,21,52.5,42,2025-03-27
663295_101hotels,104,48,46.15384615384615,96,2025-03-27
230_101hotels,56,9,16.071428571428573,18,2025-03-27
4398_101hotels,21,12,57.142857142857146,31,2025-03-27
10621_101hotels,12,1,8.333333333333334,3,2025-03-27
607_101hotels,25,8,32.0,16,2025-03-27
13519_101hotels,48,10,20.833333333333332,18,2025-03-27
7190_101hotels,23,17,73.91304347826087,29,2025-03-27
406989_101hotels,48,4,8.333333333333334,8,2025-03-27
662868_101hotels,3,2,66.66666666666667,4,2025-03-27
669898_101hotels,1,1,100.0,4,2025-03-27
462906_101hotels,31,24,77.41935483870968,94,2025-03-27
8802_101hotels,19,4,21.05263157894737,8,2025-03-27
666294_101hotels,6,4,66.66666666666667,28,2025-03-27
670640_101hotels,2,1,50.0,2,2025-03-27
654635_101hotels,4,3,75.0,6,2025-03-27
667603_101hotels,1,1,100.0,2,2025-03-27
4060_101hotels,14,9,64.28571428571429,20,2025-03-27
510819_101hotels,8,3,37.5,76,2025-03-27
14164_101hotels,7,5,71.42857142857143,20,2025-03-27
481664_101hotels,13,2,15.384615384615385,4,2025-03-27
29907_101hotels,26,2,7.6923076923076925,4,2025-03-27
653724_101hotels,6,2,33.333333333333336,4,2025-03-27
655564_101hotels,11,10,90.9090909090909,20,2025-03-27
227_101hotels,64,48,75.0,78,2025-03-27
610841_101hotels,10,8,80.0,22,2025-03-27
7027_101hotels,10,6,60.0,19,2025-03-27
4397_101hotels,14,6,42.857142857142854,12,2025-03-27
662866_101hotels,6,4,66.66666666666667,8,2025-03-27
514851_101hotels,39,22,56.41025641025641,55,2025-03-27
662650_101hotels,7,5,71.42857142857143,24,2025-03-27
649990_101hotels,12,2,16.666666666666668,4,2025-03-27
666214_101hotels,2,2,100.0,4,2025-03-27
667678_101hotels,1,1,100.0,2,2025-03-27
378505_101hotels,7,5,71.42857142857143,29,2025-03-27
231_101hotels,58,2,3.4482758620689653,4,2025-03-27
654332_101hotels,11,4,36.36363636363637,8,2025-03-27
514581_101hotels,7,3,42.857142857142854,6,2025-03-27
14127_101hotels,9,2,22.22222222222222,5,2025-03-27
666722_101hotels,7,3,42.857142857142854,10,2025-03-27
669236_101hotels,7,2,28.571428571428573,4,2025-03-27
650983_101hotels,7,4,57.142857142857146,12,2025-03-27
560074_101hotels,23,6,26.08695652173913,9,2025-03-27
9536_101hotels,16,14,87.5,24,2025-03-27
485325_101hotels,18,9,50.0,24,2025-03-27
666215_101hotels,5,2,40.0,4,2025-03-27
655145_101hotels,7,4,57.142857142857146,8,2025-03-27
655207_101hotels,1,1,100.0,4,2025-03-27
665413_101hotels,2,1,50.0,4,2025-03-27
665414_101hotels,3,1,33.333333333333336,4,2025-03-27
670094_101hotels,1,1,100.0,6,2025-03-27
669838_101hotels,3,1,33.333333333333336,2,2025-03-27
669839_101hotels,1,1,100.0,2,2025-03-27
670703_101hotels,3,2,66.66666666666667,4,2025-03-27
660799_101hotels,7,6,85.71428571428571,44,2025-03-27
6855_101hotels,27,10,37.03703703703704,23,2025-03-27
514527_101hotels,15,5,33.333333333333336,7,2025-03-27
658823_101hotels,5,3,60.0,10,2025-03-27
658692_101hotels,7,2,28.571428571428573,4,2025-03-27
660703_101hotels,3,3,100.0,6,2025-03-27
661097_101hotels,18,10,55.55555555555556,49,2025-03-27
663773_101hotels,12,9,75.0,18,2025-03-27
653874_101hotels,4,2,50.0,6,2025-03-27
605_101hotels,67,3,4.477611940298507,6,2025-03-27
14079_101hotels,23,17,73.91304347826087,36,2025-03-27
48009_101hotels,84,44,52.38095238095238,88,2025-03-27
421726_101hotels,12,5,41.666666666666664,7,2025-03-27
559557_101hotels,30,4,13.333333333333334,6,2025-03-27
669566_101hotels,25,5,20.0,7,2025-03-27
651714_101hotels,9,7,77.77777777777777,20,2025-03-27
6433_101hotels,13,10,76.92307692307692,21,2025-03-27
669748_101hotels,8,1,12.5,2,2025-03-27
668236_101hotels,3,1,33.333333333333336,4,2025-03-27
665625_101hotels,7,7,100.0,28,2025-03-27
9394_101hotels,92,20,21.73913043478261,23,2025-03-27
