id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
653669_101hotels,30,5,16.666666666666668,10,2026-07-27,8000.0
514123_101hotels,50,28,56.0,56,2026-07-27,5500.0
15203_101hotels,24,13,54.166666666666664,29,2026-07-27,6000.0
227948_101hotels,25,1,4.0,2,2026-07-27,15007.5
668080_101hotels,13,11,84.61538461538461,44,2026-07-27,7000.0
673191_101hotels,8,3,37.5,6,2026-07-27,10200.0
675975_101hotels,10,3,30.0,6,2026-07-27,12000.0
249578_101hotels,28,10,35.714285714285715,30,2026-07-27,3500.0
496517_101hotels,15,1,6.666666666666667,2,2026-07-27,13200.0
17117_101hotels,30,1,3.3333333333333335,2,2026-07-27,6500.0
15192_101hotels,99,3,3.0303030303030303,6,2026-07-27,16544.0
15206_101hotels,37,14,37.83783783783784,28,2026-07-27,15000.0
189278_101hotels,22,5,22.727272727272727,10,2026-07-27,4800.0
458938_101hotels,66,12,18.181818181818183,24,2026-07-27,35000.0
570584_101hotels,4,3,75.0,11,2026-07-27,8000.0
650956_101hotels,30,20,66.66666666666667,96,2026-07-27,2300.0
654408_101hotels,10,4,40.0,17,2026-07-27,12000.0
678111_101hotels,5,3,60.0,6,2026-07-27,15600.0
632322_101hotels,16,4,25.0,9,2026-07-27,6400.0
13176_101hotels,10,10,100.0,20,2026-07-27,6000.0
559425_101hotels,21,4,19.047619047619047,8,2026-07-27,7900.0
673995_101hotels,20,18,90.0,36,2026-07-27,8500.0
13170_101hotels,26,18,69.23076923076923,75,2026-07-27,8000.0
79583_101hotels,11,2,18.181818181818183,12,2026-07-27,18480.0
9002_101hotels,20,2,10.0,4,2026-07-27,11850.0
78755_101hotels,40,7,17.5,24,2026-07-27,2880.0
188946_101hotels,58,3,5.172413793103448,9,2026-07-27,8500.0
609283_101hotels,4,4,100.0,15,2026-07-27,1700.0
64543_101hotels,6,7,116.66666666666667,26,2026-07-27,8300.0
651246_101hotels,13,7,53.84615384615385,16,2026-07-27,1800.0
559442_101hotels,12,3,25.0,6,2026-07-27,2400.0
677907_101hotels,11,7,63.63636363636363,27,2026-07-27,3125.0
655338_101hotels,9,1,11.11111111111111,2,2026-07-27,5000.0
495209_101hotels,10,8,80.0,18,2026-07-27,5250.0
671037_101hotels,25,11,44.0,22,2026-07-27,10000.0
664549_101hotels,6,2,33.333333333333336,5,2026-07-27,3100.0
3365_101hotels,32,6,18.75,24,2026-07-27,14700.0
670724_101hotels,9,8,88.88888888888889,20,2026-07-27,4900.0
495574_101hotels,9,5,55.55555555555556,26,2026-07-27,5800.0
511615_101hotels,15,13,86.66666666666667,28,2026-07-27,4000.0
650957_101hotels,26,13,50.0,63,2026-07-27,1900.0
672860_101hotels,10,9,90.0,18,2026-07-27,10000.0
7628_101hotels,64,5,7.8125,10,2026-07-27,5800.0
6480_101hotels,30,5,16.666666666666668,62,2026-07-27,1700.0
666682_101hotels,11,3,27.272727272727273,10,2026-07-27,16800.0
652285_101hotels,7,6,85.71428571428571,12,2026-07-27,12000.0
9509_101hotels,23,11,47.82608695652174,22,2026-07-27,7400.0
2136_101hotels,11,7,63.63636363636363,12,2026-07-27,4500.0
659250_101hotels,27,18,66.66666666666667,165,2026-07-27,800.0
8209_101hotels,31,18,58.064516129032256,40,2026-07-27,3800.0
4324_101hotels,75,9,12.0,19,2026-07-27,17050.0
514670_101hotels,14,2,14.285714285714286,4,2026-07-27,7500.0
650200_101hotels,19,8,42.10526315789474,21,2026-07-27,3500.0
15490_101hotels,18,1,5.555555555555555,2,2026-07-27,8340.0
658131_101hotels,7,3,42.857142857142854,12,2026-07-27,6000.0
610848_101hotels,30,22,73.33333333333333,42,2026-07-27,9000.0
10556_101hotels,40,59,147.5,124,2026-07-27,9500.0
667475_101hotels,72,33,45.833333333333336,66,2026-07-27,11500.0
10562_101hotels,12,1,8.333333333333334,3,2026-07-27,6600.0
10535_101hotels,15,2,13.333333333333334,4,2026-07-27,5500.0
670516_101hotels,35,12,34.285714285714285,24,2026-07-27,7990.0
625719_101hotels,7,5,71.42857142857143,18,2026-07-27,7500.0
659075_101hotels,15,3,20.0,6,2026-07-27,4250.0
660481_101hotels,15,4,26.666666666666668,8,2026-07-27,3900.0
