id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
496528_101hotels,55,37,67.27272727272727,74,2026-05-30,3500.0
559466_101hotels,52,49,94.23076923076923,114,2026-05-30,7500.0
227948_101hotels,25,12,48.0,28,2026-05-30,8280.0
609196_101hotels,2,1,50.0,6,2026-05-30,8500.0
570584_101hotels,4,4,100.0,14,2026-05-30,8000.0
458938_101hotels,66,19,28.78787878787879,47,2026-05-30,8000.0
15192_101hotels,99,31,31.31313131313131,64,2026-05-30,9594.0
650956_101hotels,30,30,100.0,65,2026-05-30,6500.0
653669_101hotels,30,16,53.333333333333336,32,2026-05-30,6000.0
15210_101hotels,12,7,58.333333333333336,16,2026-05-30,3000.0
673191_101hotels,8,8,100.0,16,2026-05-30,8500.0
514123_101hotels,50,40,80.0,80,2026-05-30,4500.0
15206_101hotels,37,32,86.48648648648648,64,2026-05-30,12650.0
654408_101hotels,10,4,40.0,20,2026-05-30,15000.0
17117_101hotels,30,1,3.3333333333333335,2,2026-05-30,6500.0
632322_101hotels,16,9,56.25,19,2026-05-30,5900.0
13175_101hotels,10,20,200.0,51,2026-05-30,4500.0
13176_101hotels,10,10,100.0,20,2026-05-30,5000.0
79583_101hotels,11,5,45.45454545454545,24,2026-05-30,7000.0
9002_101hotels,20,10,50.0,24,2026-05-30,9828.0
188946_101hotels,58,31,53.44827586206897,80,2026-05-30,5000.0
64543_101hotels,6,5,83.33333333333333,22,2026-05-30,7800.0
651246_101hotels,13,6,46.15384615384615,16,2026-05-30,1800.0
559442_101hotels,12,12,100.0,29,2026-05-30,2400.0
559429_101hotels,8,3,37.5,8,2026-05-30,3000.0
658141_101hotels,3,3,100.0,7,2026-05-30,3500.0
655338_101hotels,9,3,33.333333333333336,6,2026-05-30,3000.0
511615_101hotels,15,14,93.33333333333333,30,2026-05-30,3500.0
650957_101hotels,26,23,88.46153846153847,78,2026-05-30,1900.0
670724_101hotels,9,9,100.0,23,2026-05-30,6375.0
495572_101hotels,16,8,50.0,27,2026-05-30,2675.0
664549_101hotels,6,5,83.33333333333333,11,2026-05-30,1500.0
495574_101hotels,9,7,77.77777777777777,32,2026-05-30,4500.0
671037_101hotels,25,23,92.0,46,2026-05-30,8000.0
672860_101hotels,10,10,100.0,20,2026-05-30,10000.0
7628_101hotels,64,8,12.5,14,2026-05-30,2800.0
