id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
496517_101hotels,15,1,6.666666666666667,3,2025-06-23,14500.0
249578_101hotels,28,10,35.714285714285715,36,2025-06-23,4500.0
496528_101hotels,55,15,27.272727272727273,32,2025-06-23,4000.0
458938_101hotels,45,48,106.66666666666667,108,2025-06-23,9600.0
650956_101hotels,30,31,103.33333333333333,107,2025-06-23,2270.0
227948_101hotels,25,2,8.0,4,2025-06-23,15525.0
668080_101hotels,13,5,38.46153846153846,10,2025-06-23,12000.0
514123_101hotels,50,37,74.0,74,2025-06-23,4900.0
661122_101hotels,8,8,100.0,16,2025-06-23,10176.0
15192_101hotels,99,24,24.242424242424242,55,2025-06-23,12180.0
189278_101hotels,22,11,50.0,22,2025-06-23,5500.0
559466_101hotels,52,47,90.38461538461539,108,2025-06-23,9000.0
570584_101hotels,4,4,100.0,14,2025-06-23,8000.0
609203_101hotels,20,2,10.0,5,2025-06-23,7350.0
654408_101hotels,5,8,160.0,36,2025-06-23,15000.0
15203_101hotels,24,18,75.0,37,2025-06-23,7000.0
673191_101hotels,8,6,75.0,12,2025-06-23,9700.0
632322_101hotels,16,9,56.25,19,2025-06-23,5900.0
559425_101hotels,21,3,14.285714285714286,6,2025-06-23,7900.0
671803_101hotels,2,1,50.0,6,2025-06-23,12000.0
13176_101hotels,10,10,100.0,20,2025-06-23,8000.0
79583_101hotels,11,2,18.181818181818183,10,2025-06-23,9200.0
9002_101hotels,20,16,80.0,38,2025-06-23,8800.0
188946_101hotels,58,14,24.137931034482758,36,2025-06-23,4000.0
609283_101hotels,4,3,75.0,12,2025-06-23,3375.0
78755_101hotels,40,22,55.0,69,2025-06-23,2800.0
64543_101hotels,6,7,116.66666666666667,26,2025-06-23,6200.0
651246_101hotels,14,5,35.714285714285715,12,2025-06-23,1800.0
559429_101hotels,12,2,16.666666666666668,6,2025-06-23,4500.0
559442_101hotels,12,5,41.666666666666664,14,2025-06-23,2500.0
511615_101hotels,15,13,86.66666666666667,28,2025-06-23,3500.0
6479_101hotels,51,1,1.9607843137254901,1,2025-06-23,3950.0
3365_101hotels,32,10,31.25,24,2025-06-23,9700.0
664549_101hotels,6,4,66.66666666666667,9,2025-06-23,3500.0
670724_101hotels,9,9,100.0,22,2025-06-23,6000.0
650957_101hotels,26,12,46.15384615384615,60,2025-06-23,1500.0
672860_101hotels,10,5,50.0,10,2025-06-23,8000.0
7628_101hotels,64,8,12.5,14,2025-06-23,4050.0
666682_101hotels,11,3,27.272727272727273,6,2025-06-23,12000.0
653555_101hotels,9,13,144.44444444444446,32,2025-06-23,4500.0
655338_101hotels,9,6,66.66666666666667,12,2025-06-23,4000.0
658332_101hotels,12,2,16.666666666666668,3,2025-06-23,4190.0
659250_101hotels,25,16,64.0,140,2025-06-23,800.0
2136_101hotels,11,6,54.54545454545455,10,2025-06-23,4700.0
9509_101hotels,23,13,56.52173913043478,26,2025-06-23,8800.0
8209_101hotels,31,4,12.903225806451612,12,2025-06-23,3500.0
4324_101hotels,80,4,5.0,7,2025-06-23,5600.0
625719_101hotels,7,5,71.42857142857143,17,2025-06-23,6500.0
650200_101hotels,19,13,68.42105263157895,40,2025-06-23,3000.0
658131_101hotels,7,4,57.142857142857146,16,2025-06-23,6000.0
10562_101hotels,12,6,50.0,12,2025-06-23,6600.0
514670_101hotels,14,2,14.285714285714286,6,2025-06-23,7500.0
10553_101hotels,15,1,6.666666666666667,4,2025-06-23,13000.0
670516_101hotels,35,15,42.857142857142854,30,2025-06-23,7300.0
671631_101hotels,12,6,50.0,15,2025-06-23,6000.0
10535_101hotels,15,5,33.333333333333336,14,2025-06-23,5500.0
559426_101hotels,20,10,50.0,25,2025-06-23,4000.0
659075_101hotels,30,4,13.333333333333334,8,2025-06-23,7000.0
660481_101hotels,17,17,100.0,35,2025-06-23,5500.0
15486_101hotels,22,7,31.818181818181817,14,2025-06-23,7700.0
652511_101hotels,9,2,22.22222222222222,5,2025-06-23,6000.0
652826_101hotels,11,3,27.272727272727273,6,2025-06-23,3800.0
667475_101hotels,72,20,27.77777777777778,40,2025-06-23,13000.0
514181_101hotels,10,5,50.0,14,2025-06-23,5000.0
411742_101hotels,27,26,96.29629629629629,52,2025-06-23,9750.0
33872_101hotels,22,19,86.36363636363636,54,2025-06-23,13500.0
10564_101hotels,10,1,10.0,2,2025-06-23,9200.0
219_101hotels,26,10,38.46153846153846,18,2025-06-23,8300.0
2270_101hotels,87,12,13.793103448275861,21,2025-06-23,3200.0
189360_101hotels,16,4,25.0,10,2025-06-23,4100.0
6013_101hotels,28,11,39.285714285714285,22,2025-06-23,5290.0
220_101hotels,280,11,3.9285714285714284,16,2025-06-23,4450.0
560072_101hotels,73,13,17.80821917808219,26,2025-06-23,7000.0
14080_101hotels,30,8,26.666666666666668,15,2025-06-23,3900.0
462906_101hotels,31,13,41.935483870967744,49,2025-06-23,3280.0
222_101hotels,30,1,3.3333333333333335,2,2025-06-23,5200.0
230_101hotels,56,14,25.0,28,2025-06-23,4400.0
560073_101hotels,44,1,2.272727272727273,2,2025-06-23,10000.0
4398_101hotels,21,8,38.095238095238095,20,2025-06-23,1000.0
4060_101hotels,14,4,28.571428571428573,8,2025-06-23,7400.0
10621_101hotels,12,8,66.66666666666667,19,2025-06-23,2700.0
653874_101hotels,4,3,75.0,8,2025-06-23,3770.0
421457_101hotels,40,26,65.0,52,2025-06-23,5700.0
653724_101hotels,6,2,33.333333333333336,4,2025-06-23,3237.0
17090_101hotels,21,8,38.095238095238095,12,2025-06-23,4800.0
485323_101hotels,25,16,64.0,34,2025-06-23,3150.0
666434_101hotels,24,2,8.333333333333334,4,2025-06-23,6950.0
663295_101hotels,104,43,41.34615384615385,86,2025-06-23,49000.0
140778_101hotels,128,25,19.53125,50,2025-06-23,7500.0
231_101hotels,58,8,13.793103448275861,16,2025-06-23,9100.0
378505_101hotels,7,13,185.71428571428572,60,2025-06-23,800.0
556415_101hotels,40,9,22.5,18,2025-06-23,21525.0
7190_101hotels,23,12,52.17391304347826,24,2025-06-23,2400.0
14164_101hotels,7,4,57.142857142857146,41,2025-06-23,570.0
671064_101hotels,28,14,50.0,27,2025-06-23,8000.0
650983_101hotels,7,5,71.42857142857143,62,2025-06-23,800.0
48009_101hotels,84,77,91.66666666666667,154,2025-06-23,6200.0
14127_101hotels,9,1,11.11111111111111,3,2025-06-23,4800.0
13519_101hotels,48,12,25.0,28,2025-06-23,3700.0
666214_101hotels,2,1,50.0,2,2025-06-23,3290.0
514527_101hotels,15,2,13.333333333333334,2,2025-06-23,5750.0
510819_101hotels,8,3,37.5,68,2025-06-23,1100.0
662866_101hotels,6,1,16.666666666666668,2,2025-06-23,3237.0
669236_101hotels,7,1,14.285714285714286,2,2025-06-23,3900.0
514581_101hotels,7,5,71.42857142857143,9,2025-06-23,2830.0
7027_101hotels,10,2,20.0,33,2025-06-23,750.0
481664_101hotels,13,3,23.076923076923077,12,2025-06-23,3502.0
669608_101hotels,6,3,50.0,64,2025-06-23,900.0
654332_101hotels,11,1,9.090909090909092,12,2025-06-23,1100.0
29907_101hotels,26,5,19.23076923076923,10,2025-06-23,5400.0
14970_101hotels,26,1,3.8461538461538463,30,2025-06-23,1200.0
1970_101hotels,23,8,34.78260869565217,24,2025-06-23,3300.0
560074_101hotels,23,6,26.08695652173913,9,2025-06-23,3000.0
671641_101hotels,1,1,100.0,4,2025-06-23,3050.0
224_101hotels,163,13,7.975460122699387,26,2025-06-23,5700.0
662650_101hotels,7,4,57.142857142857146,122,2025-06-23,732.0
421726_101hotels,12,8,66.66666666666667,11,2025-06-23,4500.0
658692_101hotels,7,1,14.285714285714286,16,2025-06-23,1700.0
663773_101hotels,12,7,58.333333333333336,14,2025-06-23,5500.0
660799_101hotels,7,5,71.42857142857143,340,2025-06-23,637.5
670640_101hotels,2,1,50.0,2,2025-06-23,3563.0
666215_101hotels,5,2,40.0,4,2025-06-23,3080.0
653541_101hotels,12,3,25.0,4,2025-06-23,700.0
218_101hotels,10,1,10.0,4,2025-06-23,3440.0
7178_101hotels,35,4,11.428571428571429,8,2025-06-23,4760.0
658823_101hotels,5,4,80.0,36,2025-06-23,1200.0
666722_101hotels,7,4,57.142857142857146,42,2025-06-23,1200.0
8802_101hotels,19,6,31.57894736842105,14,2025-06-23,6770.0
610841_101hotels,10,6,60.0,41,2025-06-23,1900.0
658938_101hotels,2,1,50.0,2,2025-06-23,2847.0
662868_101hotels,3,3,100.0,6,2025-06-23,2988.0
667606_101hotels,1,1,100.0,4,2025-06-23,3660.0
667749_101hotels,3,2,66.66666666666667,4,2025-06-23,3080.0
669053_101hotels,1,1,100.0,2,2025-06-23,2450.0
669898_101hotels,1,1,100.0,4,2025-06-23,4725.0
670094_101hotels,1,1,100.0,6,2025-06-23,4725.0
671748_101hotels,1,1,100.0,4,2025-06-23,4725.0
13173_101hotels,120,42,35.0,84,2025-06-23,6550.0
514851_101hotels,39,22,56.41025641025641,119,2025-06-23,1100.0
2397_101hotels,208,23,11.057692307692308,46,2025-06-23,9300.0
4397_101hotels,14,7,50.0,14,2025-06-23,6750.0
607_101hotels,25,1,4.0,2,2025-06-23,43000.0
658204_101hotels,5,3,60.0,6,2025-06-23,3600.0
670144_101hotels,12,10,83.33333333333333,972,2025-06-23,450.0
14079_101hotels,23,3,13.043478260869565,7,2025-06-23,4800.0
6855_101hotels,27,12,44.44444444444444,30,2025-06-23,4000.0
100517_101hotels,23,12,52.17391304347826,24,2025-06-23,4800.0
649990_101hotels,12,3,25.0,6,2025-06-23,7000.0
654278_101hotels,30,15,50.0,33,2025-06-23,2500.0
660703_101hotels,3,2,66.66666666666667,4,2025-06-23,22500.0
661097_101hotels,18,7,38.888888888888886,108,2025-06-23,2900.0
669748_101hotels,8,2,25.0,4,2025-06-23,5400.0
672104_101hotels,46,25,54.34782608695652,50,2025-06-23,18000.0
226_101hotels,68,4,5.882352941176471,5,2025-06-23,6600.0
605_101hotels,67,1,1.492537313432836,2,2025-06-23,5500.0
10672_101hotels,6,3,50.0,122,2025-06-23,700.0
16033_101hotels,33,5,15.151515151515152,21,2025-06-23,3200.0
