id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
654408_101hotels,10,7,70.0,31,2025-12-27,5950
496528_101hotels,55,27,49.09090909090909,54,2025-12-27,6000
227948_101hotels,25,12,48.0,28,2025-12-27,10260
673191_101hotels,8,6,75.0,12,2025-12-27,9500
496517_101hotels,15,4,26.666666666666668,10,2025-12-27,7500
15192_101hotels,99,3,3.0303030303030303,6,2025-12-27,8280
15206_101hotels,37,32,86.48648648648648,64,2025-12-27,17330
15210_101hotels,12,2,16.666666666666668,4,2025-12-27,8700
458938_101hotels,45,55,122.22222222222223,123,2025-12-27,8000
559466_101hotels,52,49,94.23076923076923,114,2025-12-27,9500
570584_101hotels,4,4,100.0,14,2025-12-27,8000
609196_101hotels,2,3,150.0,15,2025-12-27,5000
650956_101hotels,30,28,93.33333333333333,61,2025-12-27,8300
653669_101hotels,30,16,53.333333333333336,32,2025-12-27,6000
671803_101hotels,2,1,50.0,6,2025-12-27,12000
13175_101hotels,10,10,100.0,28,2025-12-27,4500
13176_101hotels,10,10,100.0,20,2025-12-27,6000
17216_101hotels,26,3,11.538461538461538,12,2025-12-27,4350
79583_101hotels,11,5,45.45454545454545,24,2025-12-27,8400
188946_101hotels,58,34,58.62068965517241,83,2025-12-27,4000
609283_101hotels,4,4,100.0,15,2025-12-27,2600
64543_101hotels,6,7,116.66666666666667,26,2025-12-27,6200
651246_101hotels,13,6,46.15384615384615,16,2025-12-27,1800
559429_101hotels,12,6,50.0,15,2025-12-27,2290
559442_101hotels,12,11,91.66666666666667,26,2025-12-27,2400
7628_101hotels,64,2,3.125,4,2025-12-27,11850
511615_101hotels,15,8,53.333333333333336,18,2025-12-27,3500
3365_101hotels,32,2,6.25,4,2025-12-27,12700
664549_101hotels,6,5,83.33333333333333,11,2025-12-27,4500
670724_101hotels,9,9,100.0,22,2025-12-27,7565
650957_101hotels,26,17,65.38461538461539,67,2025-12-27,1900
671037_101hotels,25,25,100.0,50,2025-12-27,10000
672860_101hotels,10,6,60.0,12,2025-12-27,12000
6479_101hotels,51,2,3.9215686274509802,2,2025-12-27,7600
666682_101hotels,11,10,90.9090909090909,34,2025-12-27,15000
653555_101hotels,9,18,200.0,44,2025-12-27,4500
665248_101hotels,1,1,100.0,3,2025-12-27,5175
659250_101hotels,27,14,51.851851851851855,147,2025-12-27,800
2136_101hotels,11,10,90.9090909090909,17,2025-12-27,4000
9509_101hotels,23,28,121.73913043478261,56,2025-12-27,7400
658332_101hotels,12,10,83.33333333333333,17,2025-12-27,4390
14077_101hotels,45,5,11.11111111111111,13,2025-12-27,8100
8209_101hotels,31,25,80.64516129032258,54,2025-12-27,3800
10562_101hotels,12,10,83.33333333333333,21,2025-12-27,4900
667475_101hotels,72,25,34.72222222222222,50,2025-12-27,11000
610848_101hotels,30,29,96.66666666666667,53,2025-12-27,9000
514670_101hotels,14,11,78.57142857142857,24,2025-12-27,3500
652826_101hotels,11,11,100.0,25,2025-12-27,4700
15486_101hotels,22,10,45.45454545454545,20,2025-12-27,5900
671631_101hotels,12,8,66.66666666666667,20,2025-12-27,5000
625719_101hotels,7,10,142.85714285714286,30,2025-12-27,5500
650200_101hotels,19,17,89.47368421052632,49,2025-12-27,2200
4324_101hotels,75,35,46.666666666666664,68,2025-12-27,6100
658131_101hotels,7,5,71.42857142857143,20,2025-12-27,3000
10535_101hotels,15,6,40.0,16,2025-12-27,5000
422965_101hotels,1,1,100.0,2,2025-12-27,5200
659075_101hotels,15,9,60.0,20,2025-12-27,2500
15490_101hotels,18,9,50.0,18,2025-12-27,5750
670516_101hotels,35,21,60.0,42,2025-12-27,4346
10553_101hotels,15,14,93.33333333333333,30,2025-12-27,5000
219_101hotels,26,16,61.53846153846154,29,2025-12-27,7100
2270_101hotels,87,7,8.045977011494253,11,2025-12-27,2750
33872_101hotels,22,20,90.9090909090909,57,2025-12-27,17010
411742_101hotels,27,26,96.29629629629629,52,2025-12-27,5950
48009_101hotels,84,78,92.85714285714286,156,2025-12-27,5200
189360_101hotels,16,16,100.0,34,2025-12-27,3280
556415_101hotels,40,20,50.0,40,2025-12-27,19425
4398_101hotels,21,9,42.857142857142854,32,2025-12-27,1000
7190_101hotels,23,13,56.52173913043478,22,2025-12-27,2500
230_101hotels,56,47,83.92857142857143,75,2025-12-27,2960
6013_101hotels,28,18,64.28571428571429,37,2025-12-27,3531
222_101hotels,30,11,36.666666666666664,22,2025-12-27,3200
2397_101hotels,208,122,58.65384615384615,244,2025-12-27,6100
421457_101hotels,40,36,90.0,72,2025-12-27,5200
560072_101hotels,73,118,161.64383561643837,236,2025-12-27,5200
10621_101hotels,12,6,50.0,16,2025-12-27,2700
669305_101hotels,3,1,33.333333333333336,2,2025-12-27,3563
16033_101hotels,33,6,18.181818181818183,32,2025-12-27,4000
462906_101hotels,31,22,70.96774193548387,109,2025-12-27,1500
29907_101hotels,26,11,42.30769230769231,22,2025-12-27,4500
406989_101hotels,48,30,62.5,60,2025-12-27,5900
224_101hotels,163,139,85.2760736196319,278,2025-12-27,4700
14970_101hotels,26,13,50.0,66,2025-12-27,1200
14127_101hotels,9,1,11.11111111111111,2,2025-12-27,3500
220_101hotels,280,100,35.714285714285715,162,2025-12-27,4050
514527_101hotels,15,13,86.66666666666667,21,2025-12-27,2552
671064_101hotels,28,23,82.14285714285714,45,2025-12-27,5800
653874_101hotels,4,4,100.0,12,2025-12-27,3450
660799_101hotels,7,7,100.0,362,2025-12-27,638
9536_101hotels,16,16,100.0,26,2025-12-27,2500
14080_101hotels,30,22,73.33333333333333,39,2025-12-27,2800
666294_101hotels,6,4,66.66666666666667,21,2025-12-27,1300
672991_101hotels,26,15,57.69230769230769,30,2025-12-27,6000
669608_101hotels,6,5,83.33333333333333,222,2025-12-27,720
669898_101hotels,1,1,100.0,4,2025-12-27,4725
226_101hotels,63,35,55.55555555555556,55,2025-12-27,2900
378505_101hotels,7,13,185.71428571428572,61,2025-12-27,800
13173_101hotels,120,72,60.0,144,2025-12-27,3985
140778_101hotels,128,28,21.875,56,2025-12-27,5600
669748_101hotels,8,7,87.5,10,2025-12-27,4200
14164_101hotels,7,6,85.71428571428571,53,2025-12-27,510
7027_101hotels,10,4,40.0,31,2025-12-27,750
510819_101hotels,8,6,75.0,74,2025-12-27,1200
655145_101hotels,7,1,14.285714285714286,2,2025-12-27,3627
662866_101hotels,6,2,33.333333333333336,4,2025-12-27,2847
654332_101hotels,11,3,27.272727272727273,20,2025-12-27,935
7178_101hotels,35,17,48.57142857142857,26,2025-12-27,3075
4060_101hotels,14,13,92.85714285714286,26,2025-12-27,4216
658204_101hotels,5,5,100.0,12,2025-12-27,2980
650983_101hotels,7,7,100.0,60,2025-12-27,800
671748_101hotels,1,1,100.0,4,2025-12-27,4725
227_101hotels,64,36,56.25,59,2025-12-27,4500
514581_101hotels,7,5,71.42857142857143,9,2025-12-27,2830
670144_101hotels,12,8,66.66666666666667,697,2025-12-27,500
666214_101hotels,2,2,100.0,4,2025-12-27,3135
666722_101hotels,7,6,85.71428571428571,506,2025-12-27,765
10672_101hotels,6,2,33.333333333333336,26,2025-12-27,700
560073_101hotels,44,5,11.363636363636363,10,2025-12-27,5800
662650_101hotels,7,7,100.0,336,2025-12-27,623
