id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
227948_101hotels,25,6,24.0,14,2025-11-18,6930.0
496528_101hotels,55,22,40.0,44,2025-11-18,4000.0
673191_101hotels,8,8,100.0,16,2025-11-18,9500.0
15206_101hotels,37,34,91.89189189189189,70,2025-11-18,9818.0
15210_101hotels,12,2,16.666666666666668,4,2025-11-18,6000.0
559466_101hotels,52,49,94.23076923076923,114,2025-11-18,7500.0
570584_101hotels,4,4,100.0,14,2025-11-18,8000.0
650956_101hotels,30,29,96.66666666666667,63,2025-11-18,5670.0
671803_101hotels,2,1,50.0,6,2025-11-18,12000.0
13175_101hotels,10,8,80.0,20,2025-11-18,4000.0
13176_101hotels,10,10,100.0,20,2025-11-18,6000.0
188946_101hotels,58,38,65.51724137931035,94,2025-11-18,4000.0
609283_101hotels,4,4,100.0,15,2025-11-18,2600.0
64543_101hotels,6,7,116.66666666666667,26,2025-11-18,6200.0
651246_101hotels,13,2,15.384615384615385,4,2025-11-18,2160.0
559442_101hotels,12,3,25.0,6,2025-11-18,2400.0
559429_101hotels,12,2,16.666666666666668,4,2025-11-18,1650.0
7628_101hotels,64,7,10.9375,12,2025-11-18,3650.0
511615_101hotels,15,9,60.0,19,2025-11-18,3800.0
672860_101hotels,10,5,50.0,10,2025-11-18,7500.0
650957_101hotels,26,23,88.46153846153847,84,2025-11-18,1500.0
6479_101hotels,51,1,1.9607843137254901,2,2025-11-18,5450.0
3365_101hotels,32,17,53.125,42,2025-11-18,4000.0
495572_101hotels,16,7,43.75,23,2025-11-18,3675.0
664549_101hotels,6,5,83.33333333333333,11,2025-11-18,3500.0
670724_101hotels,9,9,100.0,22,2025-11-18,7000.0
671037_101hotels,25,25,100.0,50,2025-11-18,8000.0
666682_101hotels,11,10,90.9090909090909,32,2025-11-18,12000.0
653555_101hotels,9,18,200.0,44,2025-11-18,3500.0
665248_101hotels,1,2,200.0,14,2025-11-18,5750.0
9509_101hotels,23,14,60.869565217391305,28,2025-11-18,9300.0
2136_101hotels,11,1,9.090909090909092,2,2025-11-18,5300.0
8209_101hotels,31,4,12.903225806451612,12,2025-11-18,4500.0
659250_101hotels,27,12,44.44444444444444,156,2025-11-18,800.0
658332_101hotels,12,2,16.666666666666668,4,2025-11-18,6190.0
14077_101hotels,45,11,24.444444444444443,35,2025-11-18,6100.0
4324_101hotels,75,59,78.66666666666667,124,2025-11-18,4300.0
650200_101hotels,19,18,94.73684210526316,51,2025-11-18,2000.0
671631_101hotels,12,12,100.0,30,2025-11-18,5300.0
514670_101hotels,14,13,92.85714285714286,28,2025-11-18,3500.0
670516_101hotels,35,33,94.28571428571429,66,2025-11-18,4800.0
667475_101hotels,72,60,83.33333333333333,120,2025-11-18,11000.0
658131_101hotels,7,6,85.71428571428571,24,2025-11-18,3000.0
625719_101hotels,7,8,114.28571428571429,23,2025-11-18,4500.0
10562_101hotels,12,10,83.33333333333333,22,2025-11-18,4900.0
10553_101hotels,15,13,86.66666666666667,26,2025-11-18,4000.0
610848_101hotels,30,27,90.0,49,2025-11-18,6500.0
15486_101hotels,22,10,45.45454545454545,20,2025-11-18,4900.0
10535_101hotels,15,6,40.0,16,2025-11-18,5000.0
422965_101hotels,1,1,100.0,2,2025-11-18,5200.0
659075_101hotels,30,30,100.0,62,2025-11-18,3000.0
219_101hotels,26,21,80.76923076923077,39,2025-11-18,7100.0
10564_101hotels,10,8,80.0,20,2025-11-18,9500.0
2270_101hotels,87,2,2.2988505747126435,4,2025-11-18,6700.0
33872_101hotels,22,13,59.09090909090909,43,2025-11-18,13500.0
411742_101hotels,27,25,92.5925925925926,50,2025-11-18,5950.0
48009_101hotels,84,70,83.33333333333333,140,2025-11-18,5200.0
4398_101hotels,21,9,42.857142857142854,25,2025-11-18,1000.0
189360_101hotels,16,11,68.75,24,2025-11-18,3280.0
556415_101hotels,40,25,62.5,50,2025-11-18,19425.0
7190_101hotels,23,6,26.08695652173913,10,2025-11-18,2200.0
