id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
654408_101hotels,10,5,50.0,24,2026-01-25,10000
458938_101hotels,45,19,42.22222222222222,46,2026-01-25,16500
15203_101hotels,24,3,12.5,8,2026-01-25,8000
227948_101hotels,25,12,48.0,28,2026-01-25,12420
668080_101hotels,13,4,30.76923076923077,8,2026-01-25,10000
673191_101hotels,8,8,100.0,16,2026-01-25,9500
249578_101hotels,28,13,46.42857142857143,42,2026-01-25,5500
496517_101hotels,15,9,60.0,20,2026-01-25,9500
496528_101hotels,55,23,41.81818181818182,47,2026-01-25,6000
15192_101hotels,99,5,5.05050505050505,14,2026-01-25,10540
15206_101hotels,37,24,64.86486486486487,48,2026-01-25,10000
15210_101hotels,12,8,66.66666666666667,20,2026-01-25,4000
559466_101hotels,52,49,94.23076923076923,114,2026-01-25,12500
570584_101hotels,4,4,100.0,14,2026-01-25,8000
609196_101hotels,2,1,50.0,6,2026-01-25,11900
609203_101hotels,20,8,40.0,17,2026-01-25,7600
650956_101hotels,30,16,53.333333333333336,34,2026-01-25,8300
653669_101hotels,30,15,50.0,30,2026-01-25,6000
13175_101hotels,10,10,100.0,28,2026-01-25,4000
13176_101hotels,10,10,100.0,20,2026-01-25,7000
79583_101hotels,11,5,45.45454545454545,24,2026-01-25,8400
188946_101hotels,58,18,31.03448275862069,45,2026-01-25,4500
609283_101hotels,4,4,100.0,15,2026-01-25,3000
64543_101hotels,6,7,116.66666666666667,26,2026-01-25,7100
651246_101hotels,13,7,53.84615384615385,21,2026-01-25,1800
559429_101hotels,8,2,25.0,5,2026-01-25,2490
559442_101hotels,12,4,33.333333333333336,8,2026-01-25,2400
7628_101hotels,64,3,4.6875,6,2026-01-25,8700
3365_101hotels,32,18,56.25,44,2026-01-25,11200
672860_101hotels,10,9,90.0,18,2026-01-25,12000
495572_101hotels,16,8,50.0,25,2026-01-25,3675
664549_101hotels,6,5,83.33333333333333,11,2026-01-25,2500
670724_101hotels,9,5,55.55555555555556,14,2026-01-25,5600
511615_101hotels,15,13,86.66666666666667,28,2026-01-25,3500
650957_101hotels,26,21,80.76923076923077,79,2026-01-25,1900
671037_101hotels,25,25,100.0,50,2026-01-25,8000
6479_101hotels,51,3,5.882352941176471,4,2026-01-25,10350
666682_101hotels,11,8,72.72727272727273,28,2026-01-25,12000
653555_101hotels,9,14,155.55555555555554,36,2026-01-25,3500
665248_101hotels,1,1,100.0,3,2026-01-25,8050
2136_101hotels,11,8,72.72727272727273,15,2026-01-25,4500
659250_101hotels,27,20,74.07407407407408,149,2026-01-25,800
9509_101hotels,23,19,82.6086956521739,38,2026-01-25,7400
658332_101hotels,12,6,50.0,12,2026-01-25,5190
8209_101hotels,31,5,16.129032258064516,10,2026-01-25,4500
14077_101hotels,45,18,40.0,58,2026-01-25,7000
670516_101hotels,35,26,74.28571428571429,52,2026-01-25,6000
652826_101hotels,11,4,36.36363636363637,10,2026-01-25,4000
514670_101hotels,14,11,78.57142857142857,24,2026-01-25,3500
650200_101hotels,19,9,47.36842105263158,29,2026-01-25,2000
671631_101hotels,12,12,100.0,30,2026-01-25,4900
610848_101hotels,30,29,96.66666666666667,53,2026-01-25,8000
10553_101hotels,15,14,93.33333333333333,30,2026-01-25,4500
10562_101hotels,12,9,75.0,20,2026-01-25,4900
4324_101hotels,75,42,56.0,83,2026-01-25,4000
652511_101hotels,9,1,11.11111111111111,2,2026-01-25,5000
10535_101hotels,15,6,40.0,16,2026-01-25,5000
422965_101hotels,1,1,100.0,2,2026-01-25,5200
625719_101hotels,7,9,128.57142857142858,22,2026-01-25,4500
658131_101hotels,7,4,57.142857142857146,16,2026-01-25,6000
659075_101hotels,15,11,73.33333333333333,24,2026-01-25,3000
15486_101hotels,22,10,45.45454545454545,20,2026-01-25,6300
667475_101hotels,72,40,55.55555555555556,80,2026-01-25,11000
15490_101hotels,18,8,44.44444444444444,16,2026-01-25,6670
219_101hotels,26,23,88.46153846153847,43,2026-01-25,9100
10564_101hotels,10,6,60.0,14,2026-01-25,6200
33872_101hotels,22,22,100.0,62,2026-01-25,17226
411742_101hotels,27,25,92.5925925925926,50,2026-01-25,5610
189360_101hotels,16,15,93.75,32,2026-01-25,4420
2273_101hotels,145,32,22.06896551724138,64,2026-01-25,5200
