id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
654408_101hotels,5,2,40.0,10,2025-05-02,15000.0
496528_101hotels,55,30,54.54545454545455,61,2025-05-02,4000.0
227948_101hotels,25,1,4.0,2,2025-05-02,13500.0
249578_101hotels,28,5,17.857142857142858,16,2025-05-02,5500.0
15206_101hotels,37,13,35.13513513513514,26,2025-05-02,13000.0
650956_101hotels,30,11,36.666666666666664,27,2025-05-02,5050.0
559466_101hotels,52,52,100.0,120,2025-05-02,12500.0
570584_101hotels,4,4,100.0,14,2025-05-02,8000.0
609196_101hotels,2,2,100.0,6,2025-05-02,10175.0
653669_101hotels,30,15,50.0,30,2025-05-02,6000.0
15192_101hotels,99,25,25.252525252525253,50,2025-05-02,8255.0
632322_101hotels,16,9,56.25,19,2025-05-02,5900.0
13176_101hotels,10,10,100.0,20,2025-05-02,5000.0
13170_101hotels,26,18,69.23076923076923,75,2025-05-02,8000.0
79583_101hotels,11,4,36.36363636363637,18,2025-05-02,8050.0
9002_101hotels,20,9,45.0,22,2025-05-02,8800.0
559427_101hotels,9,7,77.77777777777777,22,2025-05-02,8000.0
609283_101hotels,4,4,100.0,15,2025-05-02,3375.0
651246_101hotels,14,10,71.42857142857143,21,2025-05-02,1800.0
559442_101hotels,12,9,75.0,23,2025-05-02,1900.0
658141_101hotels,3,3,100.0,7,2025-05-02,2300.0
7628_101hotels,64,7,10.9375,12,2025-05-02,4050.0
6479_101hotels,51,2,3.9215686274509802,2,2025-05-02,3950.0
670724_101hotels,9,9,100.0,22,2025-05-02,6000.0
664549_101hotels,6,4,66.66666666666667,9,2025-05-02,4000.0
495574_101hotels,9,3,33.333333333333336,18,2025-05-02,3500.0
650957_101hotels,26,2,7.6923076923076925,11,2025-05-02,1250.0
653555_101hotels,9,14,155.55555555555554,34,2025-05-02,4500.0
665248_101hotels,1,1,100.0,3,2025-05-02,8050.0
658332_101hotels,12,8,66.66666666666667,14,2025-05-02,4690.0
659250_101hotels,25,18,72.0,142,2025-05-02,800.0
8209_101hotels,31,10,32.25806451612903,24,2025-05-02,4100.0
2136_101hotels,11,8,72.72727272727273,8,2025-05-02,4000.0
9509_101hotels,23,18,78.26086956521739,36,2025-05-02,8800.0
10553_101hotels,15,5,33.333333333333336,12,2025-05-02,5500.0
667475_101hotels,72,23,31.944444444444443,46,2025-05-02,10200.0
4324_101hotels,80,18,22.5,35,2025-05-02,6200.0
650200_101hotels,19,14,73.6842105263158,39,2025-05-02,2200.0
670516_101hotels,35,18,51.42857142857143,36,2025-05-02,7905.0
10535_101hotels,15,6,40.0,16,2025-05-02,5500.0
625719_101hotels,7,3,42.857142857142854,7,2025-05-02,6500.0
658131_101hotels,7,2,28.571428571428573,8,2025-05-02,7000.0
659075_101hotels,30,6,20.0,12,2025-05-02,5100.0
10562_101hotels,12,3,25.0,40,2025-05-02,1500.0
10557_101hotels,2,1,50.0,4,2025-05-02,12000.0
652511_101hotels,9,3,33.333333333333336,8,2025-05-02,2700.0
671631_101hotels,12,2,16.666666666666668,6,2025-05-02,4000.0
559426_101hotels,20,10,50.0,25,2025-05-02,3500.0
15486_101hotels,22,9,40.90909090909091,18,2025-05-02,5400.0
411742_101hotels,27,5,18.51851851851852,10,2025-05-02,5600.0
33872_101hotels,22,9,40.90909090909091,30,2025-05-02,15120.0
10564_101hotels,10,4,40.0,8,2025-05-02,7700.0
2270_101hotels,87,10,11.494252873563218,17,2025-05-02,2400.0
220_101hotels,280,54,19.285714285714285,84,2025-05-02,4050.0
189360_101hotels,16,6,37.5,11,2025-05-02,3000.0
4398_101hotels,21,14,66.66666666666667,30,2025-05-02,2000.0
6855_101hotels,27,18,66.66666666666667,42,2025-05-02,4000.0
406989_101hotels,48,33,68.75,66,2025-05-02,5000.0
2397_101hotels,208,41,19.71153846153846,82,2025-05-02,6500.0
2273_101hotels,145,25,17.24137931034483,42,2025-05-02,4500.0
421457_101hotels,40,23,57.5,46,2025-05-02,5200.0
560073_101hotels,44,7,15.909090909090908,14,2025-05-02,5800.0
378505_101hotels,7,4,57.142857142857146,19,2025-05-02,750.0
13519_101hotels,48,16,33.333333333333336,29,2025-05-02,2100.0
9536_101hotels,16,16,100.0,26,2025-05-02,2500.0
230_101hotels,56,34,60.714285714285715,54,2025-05-02,2960.0
6013_101hotels,28,19,67.85714285714286,41,2025-05-02,3150.0
224_101hotels,163,106,65.03067484662577,212,2025-05-02,4700.0
655564_101hotels,11,10,90.9090909090909,20,2025-05-02,4890.0
14127_101hotels,9,4,44.44444444444444,8,2025-05-02,4000.0
14172_101hotels,38,8,21.05263157894737,73,2025-05-02,1200.0
653724_101hotels,6,1,16.666666666666668,4,2025-05-02,4147.0
663295_101hotels,104,48,46.15384615384615,96,2025-05-02,45000.0
227_101hotels,64,27,42.1875,46,2025-05-02,5270.0
17090_101hotels,21,15,71.42857142857143,26,2025-05-02,3300.0
556415_101hotels,40,19,47.5,38,2025-05-02,18500.0
671064_101hotels,28,25,89.28571428571429,49,2025-05-02,8000.0
14080_101hotels,30,22,73.33333333333333,39,2025-05-02,3200.0
462906_101hotels,31,28,90.3225806451613,109,2025-05-02,2618.0
560072_101hotels,73,88,120.54794520547945,176,2025-05-02,4300.0
222_101hotels,30,9,30.0,18,2025-05-02,3500.0
4060_101hotels,14,8,57.142857142857146,16,2025-05-02,4815.0
10621_101hotels,12,8,66.66666666666667,19,2025-05-02,2700.0
655145_101hotels,7,1,14.285714285714286,2,2025-05-02,3867.5
485323_101hotels,25,4,16.0,10,2025-05-02,2520.0
14970_101hotels,26,6,23.076923076923077,48,2025-05-02,1200.0
662866_101hotels,6,2,33.333333333333336,4,2025-05-02,3367.0
7027_101hotels,10,4,40.0,33,2025-05-02,750.0
100517_101hotels,23,17,73.91304347826087,34,2025-05-02,4320.0
560074_101hotels,23,6,26.08695652173913,9,2025-05-02,3000.0
514527_101hotels,15,4,26.666666666666668,6,2025-05-02,4025.0
667604_101hotels,1,1,100.0,2,2025-05-02,2592.5
665823_101hotels,1,1,100.0,4,2025-05-02,5940.0
607_101hotels,25,18,72.0,36,2025-05-02,12500.0
669236_101hotels,7,4,57.142857142857146,8,2025-05-02,3000.0
140778_101hotels,128,24,18.75,48,2025-05-02,5700.0
654278_101hotels,30,3,10.0,9,2025-05-02,2500.0
231_101hotels,58,3,5.172413793103448,6,2025-05-02,9000.0
4397_101hotels,14,7,50.0,14,2025-05-02,6100.0
14164_101hotels,7,4,57.142857142857146,48,2025-05-02,570.0
226_101hotels,68,19,27.941176470588236,33,2025-05-02,3600.0
670640_101hotels,2,1,50.0,2,2025-05-02,3488.0
481664_101hotels,13,3,23.076923076923077,8,2025-05-02,4017.0
654332_101hotels,11,2,18.181818181818183,10,2025-05-02,1100.0
510819_101hotels,8,3,37.5,76,2025-05-02,1100.0
658823_101hotels,5,3,60.0,34,2025-05-02,1200.0
14079_101hotels,23,19,82.6086956521739,40,2025-05-02,3500.0
13173_101hotels,120,52,43.333333333333336,104,2025-05-02,5550.0
666434_101hotels,24,6,25.0,12,2025-05-02,4851.0
1970_101hotels,23,6,26.08695652173913,16,2025-05-02,3300.0
666215_101hotels,5,3,60.0,6,2025-05-02,3080.0
605_101hotels,67,14,20.895522388059703,28,2025-05-02,4200.0
663773_101hotels,12,11,91.66666666666667,22,2025-05-02,4500.0
650983_101hotels,7,3,42.857142857142854,68,2025-05-02,800.0
666294_101hotels,6,3,50.0,16,2025-05-02,1350.0
485325_101hotels,18,14,77.77777777777777,40,2025-05-02,3200.0
8802_101hotels,19,9,47.36842105263158,18,2025-05-02,5790.0
649990_101hotels,12,2,16.666666666666668,2,2025-05-02,5000.0
662650_101hotels,7,5,71.42857142857143,148,2025-05-02,732.0
669838_101hotels,3,1,33.333333333333336,2,2025-05-02,3450.0
658938_101hotels,2,1,50.0,2,2025-05-02,3367.0
667749_101hotels,3,2,66.66666666666667,4,2025-05-02,3080.0
666722_101hotels,7,1,14.285714285714286,18,2025-05-02,1200.0
48009_101hotels,84,65,77.38095238095238,130,2025-05-02,6200.0
610841_101hotels,10,9,90.0,47,2025-05-02,1900.0
7190_101hotels,23,20,86.95652173913044,35,2025-05-02,1900.0
514581_101hotels,7,6,85.71428571428571,10,2025-05-02,2830.0
658692_101hotels,7,2,28.571428571428573,9,2025-05-02,1400.0
653541_101hotels,12,5,41.666666666666664,66,2025-05-02,600.0
10672_101hotels,6,2,33.333333333333336,20,2025-05-02,900.0
218_101hotels,10,7,70.0,16,2025-05-02,2070.0
669608_101hotels,6,4,66.66666666666667,160,2025-05-02,700.0
669748_101hotels,8,7,87.5,13,2025-05-02,4200.0
662868_101hotels,3,3,100.0,6,2025-05-02,2988.0
665410_101hotels,1,1,100.0,4,2025-05-02,6285.0
666214_101hotels,2,1,50.0,2,2025-05-02,3080.0
667606_101hotels,1,1,100.0,4,2025-05-02,3111.0
667679_101hotels,1,1,100.0,1,2025-05-02,2488.7999999999997
670249_101hotels,2,1,50.0,2,2025-05-02,3324.0
670168_101hotels,1,1,100.0,2,2025-05-02,3910.0
669769_101hotels,1,1,100.0,2,2025-05-02,4080.0
670703_101hotels,3,2,66.66666666666667,4,2025-05-02,3228.0
672185_101hotels,1,1,100.0,2,2025-05-02,2700.0
660799_101hotels,7,6,85.71428571428571,260,2025-05-02,750.0
7178_101hotels,35,22,62.857142857142854,37,2025-05-02,2856.0
