id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
654408_101hotels,10,8,80.0,36,2025-12-05,5950
496528_101hotels,55,23,41.81818181818182,46,2025-12-05,6000
227948_101hotels,25,6,24.0,14,2025-12-05,10260
673191_101hotels,8,8,100.0,16,2025-12-05,9500
15206_101hotels,37,37,100.0,76,2025-12-05,9818
15210_101hotels,12,2,16.666666666666668,4,2025-12-05,6000
458938_101hotels,45,54,120.0,121,2025-12-05,8000
559466_101hotels,52,49,94.23076923076923,114,2025-12-05,9500
570584_101hotels,4,4,100.0,14,2025-12-05,8000
650956_101hotels,30,29,96.66666666666667,63,2025-12-05,5670
653669_101hotels,30,16,53.333333333333336,32,2025-12-05,6000
671803_101hotels,2,1,50.0,6,2025-12-05,12000
13175_101hotels,10,9,90.0,24,2025-12-05,4000
13176_101hotels,10,10,100.0,20,2025-12-05,6000
17216_101hotels,26,3,11.538461538461538,12,2025-12-05,4350
188946_101hotels,58,35,60.3448275862069,88,2025-12-05,4000
609283_101hotels,4,4,100.0,15,2025-12-05,2600
64543_101hotels,6,5,83.33333333333333,13,2025-12-05,6200
651246_101hotels,13,2,15.384615384615385,5,2025-12-05,3300
559429_101hotels,12,1,8.333333333333334,3,2025-12-05,4000
559442_101hotels,12,7,58.333333333333336,15,2025-12-05,2400
7628_101hotels,64,3,4.6875,6,2025-12-05,6150
3365_101hotels,32,17,53.125,42,2025-12-05,10200
664549_101hotels,6,5,83.33333333333333,11,2025-12-05,4000
670724_101hotels,9,9,100.0,22,2025-12-05,7565
650957_101hotels,26,22,84.61538461538461,82,2025-12-05,1500
671037_101hotels,25,25,100.0,50,2025-12-05,8000
672860_101hotels,10,5,50.0,10,2025-12-05,12000
6479_101hotels,51,2,3.9215686274509802,3,2025-12-05,4350
666682_101hotels,11,9,81.81818181818181,28,2025-12-05,15000
653555_101hotels,9,18,200.0,44,2025-12-05,4500
665248_101hotels,1,2,200.0,14,2025-12-05,8050
659250_101hotels,27,13,48.148148148148145,112,2025-12-05,800
2136_101hotels,11,8,72.72727272727273,13,2025-12-05,4000
9509_101hotels,23,12,52.17391304347826,24,2025-12-05,11500
658332_101hotels,12,6,50.0,10,2025-12-05,4190
14077_101hotels,45,6,13.333333333333334,15,2025-12-05,8100
8209_101hotels,31,20,64.51612903225806,40,2025-12-05,3800
10562_101hotels,12,11,91.66666666666667,24,2025-12-05,4900
667475_101hotels,72,50,69.44444444444444,100,2025-12-05,11000
610848_101hotels,30,29,96.66666666666667,53,2025-12-05,6500
514670_101hotels,14,13,92.85714285714286,28,2025-12-05,3500
15486_101hotels,22,10,45.45454545454545,20,2025-12-05,5900
671631_101hotels,12,12,100.0,30,2025-12-05,5000
625719_101hotels,7,8,114.28571428571429,23,2025-12-05,4500
650200_101hotels,19,16,84.21052631578948,47,2025-12-05,2200
4324_101hotels,75,41,54.666666666666664,84,2025-12-05,4300
658131_101hotels,7,7,100.0,28,2025-12-05,3000
10535_101hotels,15,6,40.0,16,2025-12-05,5000
422965_101hotels,1,1,100.0,2,2025-12-05,5200
659075_101hotels,30,30,100.0,62,2025-12-05,2500
670516_101hotels,35,33,94.28571428571429,66,2025-12-05,5300
10553_101hotels,15,13,86.66666666666667,28,2025-12-05,4000
219_101hotels,26,15,57.69230769230769,27,2025-12-05,7100
2270_101hotels,87,8,9.195402298850574,13,2025-12-05,2750
33872_101hotels,22,21,95.45454545454545,60,2025-12-05,17010
411742_101hotels,27,26,96.29629629629629,52,2025-12-05,5950
48009_101hotels,84,68,80.95238095238095,136,2025-12-05,5200
4398_101hotels,21,5,23.80952380952381,12,2025-12-05,2000
189360_101hotels,16,16,100.0,32,2025-12-05,3500
556415_101hotels,40,19,47.5,38,2025-12-05,19425
7190_101hotels,23,12,52.17391304347826,21,2025-12-05,2200
226_101hotels,63,34,53.96825396825397,53,2025-12-05,2900
6013_101hotels,28,16,57.142857142857146,35,2025-12-05,3959
230_101hotels,56,21,37.5,41,2025-12-05,2960
406989_101hotels,48,26,54.166666666666664,52,2025-12-05,5900
673302_101hotels,18,14,77.77777777777777,25,2025-12-05,4500
222_101hotels,30,6,20.0,12,2025-12-05,3500
2397_101hotels,208,126,60.57692307692308,252,2025-12-05,6100
421457_101hotels,40,36,90.0,72,2025-12-05,5200
560072_101hotels,73,94,128.76712328767124,188,2025-12-05,5200
10621_101hotels,12,2,16.666666666666668,5,2025-12-05,2700
220_101hotels,280,94,33.57142857142857,155,2025-12-05,4050
16033_101hotels,33,6,18.181818181818183,30,2025-12-05,3500
485323_101hotels,25,12,48.0,25,2025-12-05,2550
462906_101hotels,31,22,70.96774193548387,110,2025-12-05,1500
485325_101hotels,18,16,88.88888888888889,44,2025-12-05,3200
224_101hotels,163,81,49.693251533742334,162,2025-12-05,4700
650983_101hotels,7,1,14.285714285714286,2,2025-12-05,2000
14970_101hotels,26,1,3.8461538461538463,3,2025-12-05,3700
14127_101hotels,9,4,44.44444444444444,8,2025-12-05,3000
660799_101hotels,7,2,28.571428571428573,18,2025-12-05,850
9536_101hotels,16,16,100.0,27,2025-12-05,2500
14080_101hotels,30,8,26.666666666666668,14,2025-12-05,3000
666294_101hotels,6,3,50.0,9,2025-12-05,1300
29907_101hotels,26,11,42.30769230769231,22,2025-12-05,4500
672991_101hotels,26,13,50.0,26,2025-12-05,8000
669608_101hotels,6,5,83.33333333333333,252,2025-12-05,680
669898_101hotels,1,1,100.0,4,2025-12-05,4725
378505_101hotels,7,1,14.285714285714286,6,2025-12-05,800
13173_101hotels,120,69,57.5,138,2025-12-05,3985
140778_101hotels,128,29,22.65625,58,2025-12-05,5800
669748_101hotels,8,1,12.5,2,2025-12-05,6600
653874_101hotels,4,2,50.0,4,2025-12-05,3450
510819_101hotels,8,7,87.5,76,2025-12-05,1200
655145_101hotels,7,1,14.285714285714286,2,2025-12-05,3861
662866_101hotels,6,3,50.0,6,2025-12-05,2847
654332_101hotels,11,6,54.54545454545455,14,2025-12-05,935
7178_101hotels,35,20,57.142857142857146,35,2025-12-05,3075
4060_101hotels,14,7,50.0,14,2025-12-05,5250
658204_101hotels,5,1,20.0,2,2025-12-05,2990
671748_101hotels,1,1,100.0,4,2025-12-05,4725
227_101hotels,64,20,31.25,35,2025-12-05,5850
514581_101hotels,7,6,85.71428571428571,10,2025-12-05,2830
670144_101hotels,12,9,75.0,563,2025-12-05,450
666214_101hotels,2,1,50.0,2,2025-12-05,3135
10672_101hotels,6,3,50.0,92,2025-12-05,700
560073_101hotels,44,1,2.272727272727273,2,2025-12-05,8800
670249_101hotels,2,2,100.0,4,2025-12-05,3158
669838_101hotels,3,3,100.0,6,2025-12-05,3570
14079_101hotels,22,17,77.27272727272727,36,2025-12-05,3500
218_101hotels,10,4,40.0,10,2025-12-05,2070
670703_101hotels,3,2,66.66666666666667,4,2025-12-05,3135
231_101hotels,58,8,13.793103448275861,16,2025-12-05,6700
666434_101hotels,24,2,8.333333333333334,4,2025-12-05,6560
654278_101hotels,30,20,66.66666666666667,49,2025-12-05,2500
514527_101hotels,15,10,66.66666666666667,17,2025-12-05,3200
654635_101hotels,4,5,125.0,10,2025-12-05,2900
17090_101hotels,21,15,71.42857142857143,27,2025-12-05,3300
481664_101hotels,13,4,30.76923076923077,10,2025-12-05,3424
1970_101hotels,23,9,39.130434782608695,28,2025-12-05,3300
421726_101hotels,12,8,66.66666666666667,13,2025-12-05,2700
610841_101hotels,10,9,90.0,43,2025-12-05,1900
653724_101hotels,6,3,50.0,6,2025-12-05,2847
658938_101hotels,2,1,50.0,2,2025-12-05,2847
662868_101hotels,3,3,100.0,6,2025-12-05,2988
665411_101hotels,1,1,100.0,4,2025-12-05,4712
665413_101hotels,2,2,100.0,8,2025-12-05,4442
666215_101hotels,5,5,100.0,10,2025-12-05,3135
667749_101hotels,3,2,66.66666666666667,4,2025-12-05,3135
670102_101hotels,1,1,100.0,6,2025-12-05,3900
670640_101hotels,2,2,100.0,4,2025-12-05,3199
669839_101hotels,1,1,100.0,2,2025-12-05,4558
671641_101hotels,1,1,100.0,4,2025-12-05,3172
672185_101hotels,1,1,100.0,2,2025-12-05,2871
672593_101hotels,2,1,50.0,2,2025-12-05,3420
672603_101hotels,1,1,100.0,4,2025-12-05,3619
674055_101hotels,1,1,100.0,4,2025-12-05,4725
658823_101hotels,5,2,40.0,4,2025-12-05,2700
669236_101hotels,7,6,85.71428571428571,12,2025-12-05,2200
8802_101hotels,19,4,21.05263157894737,8,2025-12-05,6770
6855_101hotels,27,10,37.03703703703704,26,2025-12-05,4000
100517_101hotels,23,23,100.0,46,2025-12-05,4320
649990_101hotels,12,10,83.33333333333333,17,2025-12-05,4375
655564_101hotels,11,11,100.0,22,2025-12-05,4500
660703_101hotels,3,3,100.0,6,2025-12-05,16500
661097_101hotels,18,11,61.111111111111114,120,2025-12-05,2900
663773_101hotels,12,15,125.0,30,2025-12-05,4500
663295_101hotels,104,24,23.076923076923077,48,2025-12-05,43245
671064_101hotels,28,13,46.42857142857143,26,2025-12-05,5800
672104_101hotels,46,34,73.91304347826087,68,2025-12-05,14500
674436_101hotels,19,14,73.6842105263158,28,2025-12-05,4000
221_101hotels,58,10,17.24137931034483,19,2025-12-05,6100
605_101hotels,65,6,9.23076923076923,12,2025-12-05,4200
4397_101hotels,14,10,71.42857142857143,20,2025-12-05,5216
651714_101hotels,9,10,111.11111111111111,56,2025-12-05,2000
560074_101hotels,23,2,8.695652173913043,3,2025-12-05,3000
514851_101hotels,39,22,56.41025641025641,119,2025-12-05,1100
607_101hotels,25,14,56.0,28,2025-12-05,16000
508922_101hotels,41,4,9.75609756097561,6,2025-12-05,2100
674899_101hotels,10,10,100.0,19,2025-12-05,5000
668236_101hotels,3,2,66.66666666666667,8,2025-12-05,8400
665625_101hotels,7,7,100.0,28,2025-12-05,6300
9394_101hotels,92,39,42.391304347826086,46,2025-12-05,900
