id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
496528_101hotels,55,27,49.09090909090909,54,2025-12-17,6000
227948_101hotels,25,6,24.0,14,2025-12-17,10260
673191_101hotels,8,8,100.0,16,2025-12-17,9500
15206_101hotels,37,29,78.37837837837837,58,2025-12-17,9818
15210_101hotels,12,2,16.666666666666668,4,2025-12-17,8700
458938_101hotels,45,50,111.11111111111111,113,2025-12-17,8000
559466_101hotels,52,49,94.23076923076923,114,2025-12-17,9500
570584_101hotels,4,4,100.0,14,2025-12-17,8000
609196_101hotels,2,4,200.0,18,2025-12-17,5000
650956_101hotels,30,29,96.66666666666667,63,2025-12-17,5670
653669_101hotels,30,16,53.333333333333336,32,2025-12-17,6000
671803_101hotels,2,1,50.0,6,2025-12-17,12000
13175_101hotels,10,10,100.0,28,2025-12-17,4000
13176_101hotels,10,10,100.0,20,2025-12-17,6000
17216_101hotels,26,3,11.538461538461538,12,2025-12-17,4350
188946_101hotels,58,37,63.793103448275865,92,2025-12-17,4000
609283_101hotels,4,4,100.0,15,2025-12-17,2600
64543_101hotels,6,7,116.66666666666667,26,2025-12-17,6200
651246_101hotels,13,6,46.15384615384615,17,2025-12-17,1800
559429_101hotels,12,7,58.333333333333336,17,2025-12-17,1590
559442_101hotels,12,5,41.666666666666664,10,2025-12-17,2400
7628_101hotels,64,7,10.9375,13,2025-12-17,7400
511615_101hotels,15,12,80.0,26,2025-12-17,3500
3365_101hotels,32,14,43.75,32,2025-12-17,8000
670724_101hotels,9,9,100.0,22,2025-12-17,6230
650957_101hotels,26,21,80.76923076923077,79,2025-12-17,1500
671037_101hotels,25,25,100.0,50,2025-12-17,8000
672860_101hotels,10,3,30.0,6,2025-12-17,12000
6479_101hotels,51,2,3.9215686274509802,4,2025-12-17,8950
666682_101hotels,11,11,100.0,36,2025-12-17,12000
653555_101hotels,9,18,200.0,44,2025-12-17,3500
665248_101hotels,1,2,200.0,14,2025-12-17,8050
659250_101hotels,27,18,66.66666666666667,159,2025-12-17,800
2136_101hotels,11,5,45.45454545454545,10,2025-12-17,4700
9509_101hotels,23,17,73.91304347826087,34,2025-12-17,7400
658332_101hotels,12,5,41.666666666666664,10,2025-12-17,6190
14077_101hotels,45,12,26.666666666666668,37,2025-12-17,7100
8209_101hotels,31,8,25.806451612903224,18,2025-12-17,3800
10562_101hotels,12,11,91.66666666666667,24,2025-12-17,4900
667475_101hotels,72,64,88.88888888888889,128,2025-12-17,11000
610848_101hotels,30,29,96.66666666666667,53,2025-12-17,8000
514670_101hotels,14,13,92.85714285714286,28,2025-12-17,3500
15486_101hotels,22,10,45.45454545454545,20,2025-12-17,5900
671631_101hotels,12,12,100.0,30,2025-12-17,5000
625719_101hotels,7,8,114.28571428571429,23,2025-12-17,4500
650200_101hotels,19,18,94.73684210526316,51,2025-12-17,2000
4324_101hotels,75,47,62.666666666666664,98,2025-12-17,4300
658131_101hotels,7,7,100.0,28,2025-12-17,3000
10535_101hotels,15,6,40.0,16,2025-12-17,5000
422965_101hotels,1,1,100.0,2,2025-12-17,5200
659075_101hotels,30,10,33.333333333333336,22,2025-12-17,2500
670516_101hotels,35,33,94.28571428571429,66,2025-12-17,4346
10553_101hotels,15,14,93.33333333333333,30,2025-12-17,5500
219_101hotels,26,24,92.3076923076923,45,2025-12-17,7100
2270_101hotels,87,8,9.195402298850574,13,2025-12-17,2750
33872_101hotels,22,21,95.45454545454545,59,2025-12-17,13500
411742_101hotels,27,26,96.29629629629629,52,2025-12-17,5950
48009_101hotels,84,70,83.33333333333333,140,2025-12-17,5200
4398_101hotels,21,5,23.80952380952381,11,2025-12-17,2000
189360_101hotels,16,16,100.0,33,2025-12-17,3500
556415_101hotels,40,21,52.5,42,2025-12-17,19425
7190_101hotels,23,14,60.869565217391305,26,2025-12-17,2500
226_101hotels,63,13,20.634920634920636,18,2025-12-17,3200
6013_101hotels,28,10,35.714285714285715,23,2025-12-17,3959
230_101hotels,56,13,23.214285714285715,26,2025-12-17,4160
406989_101hotels,48,16,33.333333333333336,32,2025-12-17,5900
673302_101hotels,18,9,50.0,18,2025-12-17,5000
222_101hotels,30,4,13.333333333333334,8,2025-12-17,4200
2397_101hotels,208,29,13.942307692307692,58,2025-12-17,6500
421457_101hotels,40,15,37.5,30,2025-12-17,5200
560072_101hotels,73,64,87.67123287671232,128,2025-12-17,5200
16033_101hotels,33,5,15.151515151515152,30,2025-12-17,3500
485323_101hotels,25,10,40.0,21,2025-12-17,2550
485325_101hotels,18,17,94.44444444444444,46,2025-12-17,3200
224_101hotels,163,58,35.58282208588957,116,2025-12-17,4700
650983_101hotels,7,6,85.71428571428571,64,2025-12-17,800
14970_101hotels,26,6,23.076923076923077,43,2025-12-17,1200
14127_101hotels,9,3,33.333333333333336,6,2025-12-17,3000
220_101hotels,280,52,18.571428571428573,85,2025-12-17,4050
660799_101hotels,7,7,100.0,324,2025-12-17,638
9536_101hotels,16,13,81.25,22,2025-12-17,2500
14080_101hotels,30,13,43.333333333333336,24,2025-12-17,3000
666294_101hotels,6,4,66.66666666666667,19,2025-12-17,1300
29907_101hotels,26,8,30.76923076923077,16,2025-12-17,4500
672991_101hotels,26,11,42.30769230769231,22,2025-12-17,10000
669608_101hotels,6,5,83.33333333333333,184,2025-12-17,720
669898_101hotels,1,1,100.0,4,2025-12-17,4725
378505_101hotels,7,14,200.0,63,2025-12-17,800
13173_101hotels,120,37,30.833333333333332,74,2025-12-17,4710
140778_101hotels,128,4,3.125,8,2025-12-17,5600
669748_101hotels,8,6,75.0,9,2025-12-17,4800
14164_101hotels,7,6,85.71428571428571,58,2025-12-17,510
7027_101hotels,10,2,20.0,7,2025-12-17,2200
653874_101hotels,4,2,50.0,4,2025-12-17,3450
510819_101hotels,8,6,75.0,74,2025-12-17,1200
655145_101hotels,7,2,28.571428571428573,4,2025-12-17,3861
662866_101hotels,6,3,50.0,6,2025-12-17,2847
7178_101hotels,35,15,42.857142857142854,26,2025-12-17,3075
4060_101hotels,14,4,28.571428571428573,8,2025-12-17,5350
658204_101hotels,5,1,20.0,2,2025-12-17,2990
671748_101hotels,1,1,100.0,4,2025-12-17,4860
227_101hotels,64,23,35.9375,39,2025-12-17,5400
514581_101hotels,7,5,71.42857142857143,8,2025-12-17,2830
670144_101hotels,12,8,66.66666666666667,651,2025-12-17,450
666722_101hotels,7,2,28.571428571428573,40,2025-12-17,935
10672_101hotels,6,4,66.66666666666667,110,2025-12-17,700
560073_101hotels,44,4,9.090909090909092,8,2025-12-17,5400
662650_101hotels,7,5,71.42857142857143,207,2025-12-17,623
670249_101hotels,2,1,50.0,2,2025-12-17,3520
