id,rooms_num,free_rooms_amount,available_rooms_percent,max_capacity,date,min_price
654408_101hotels,10,10,100.0,45,2026-01-23,10000
458938_101hotels,45,19,42.22222222222222,46,2026-01-23,16500
15203_101hotels,24,3,12.5,8,2026-01-23,8000
227948_101hotels,25,12,48.0,28,2026-01-23,10260
673191_101hotels,8,8,100.0,16,2026-01-23,9500
496517_101hotels,15,1,6.666666666666667,3,2026-01-23,13500
496528_101hotels,55,43,78.18181818181819,87,2026-01-23,5000
15192_101hotels,99,5,5.05050505050505,14,2026-01-23,10540
15206_101hotels,37,8,21.62162162162162,16,2026-01-23,10000
15210_101hotels,12,14,116.66666666666667,42,2026-01-23,4000
559466_101hotels,52,49,94.23076923076923,114,2026-01-23,12500
570584_101hotels,4,4,100.0,14,2026-01-23,8000
609196_101hotels,2,2,100.0,12,2026-01-23,11900
609203_101hotels,20,8,40.0,17,2026-01-23,7600
650956_101hotels,30,20,66.66666666666667,45,2026-01-23,8300
653669_101hotels,30,16,53.333333333333336,32,2026-01-23,6000
13175_101hotels,10,10,100.0,28,2026-01-23,4500
13176_101hotels,10,10,100.0,20,2026-01-23,7000
79583_101hotels,11,5,45.45454545454545,24,2026-01-23,8400
188946_101hotels,58,14,24.137931034482758,36,2026-01-23,4500
609283_101hotels,4,4,100.0,15,2026-01-23,3000
64543_101hotels,6,7,116.66666666666667,26,2026-01-23,7100
651246_101hotels,13,1,7.6923076923076925,1,2026-01-23,3300
559442_101hotels,12,6,50.0,12,2026-01-23,2400
7628_101hotels,64,2,3.125,4,2026-01-23,10800
3365_101hotels,32,16,50.0,40,2026-01-23,12200
672860_101hotels,10,10,100.0,20,2026-01-23,12000
495572_101hotels,16,7,43.75,22,2026-01-23,3675
664549_101hotels,6,4,66.66666666666667,9,2026-01-23,3000
670724_101hotels,9,7,77.77777777777777,18,2026-01-23,5600
511615_101hotels,15,12,80.0,25,2026-01-23,3500
650957_101hotels,26,20,76.92307692307692,77,2026-01-23,1900
671037_101hotels,25,25,100.0,50,2026-01-23,8000
6479_101hotels,51,3,5.882352941176471,4,2026-01-23,11550
666682_101hotels,11,11,100.0,36,2026-01-23,15000
653555_101hotels,9,17,188.88888888888889,42,2026-01-23,4500
665248_101hotels,1,1,100.0,3,2026-01-23,8050
2136_101hotels,11,5,45.45454545454545,10,2026-01-23,5200
659250_101hotels,27,18,66.66666666666667,72,2026-01-23,800
9509_101hotels,23,20,86.95652173913044,40,2026-01-23,7400
8209_101hotels,31,18,58.064516129032256,40,2026-01-23,3800
14077_101hotels,45,16,35.55555555555556,53,2026-01-23,9300
670516_101hotels,35,34,97.14285714285714,68,2026-01-23,6000
652826_101hotels,11,8,72.72727272727273,19,2026-01-23,4000
514670_101hotels,14,12,85.71428571428571,25,2026-01-23,3800
650200_101hotels,19,11,57.89473684210526,34,2026-01-23,2000
671631_101hotels,12,10,83.33333333333333,26,2026-01-23,4900
610848_101hotels,30,29,96.66666666666667,53,2026-01-23,8000
10553_101hotels,15,14,93.33333333333333,30,2026-01-23,4500
10562_101hotels,12,8,66.66666666666667,18,2026-01-23,4900
4324_101hotels,75,56,74.66666666666667,110,2026-01-23,5000
652511_101hotels,9,2,22.22222222222222,5,2026-01-23,5000
10535_101hotels,15,6,40.0,16,2026-01-23,5000
422965_101hotels,1,1,100.0,2,2026-01-23,5200
625719_101hotels,7,10,142.85714285714286,30,2026-01-23,4500
658131_101hotels,7,7,100.0,28,2026-01-23,6000
659075_101hotels,15,11,73.33333333333333,24,2026-01-23,3000
15486_101hotels,22,10,45.45454545454545,20,2026-01-23,4300
667475_101hotels,72,41,56.94444444444444,82,2026-01-23,11000
15490_101hotels,18,10,55.55555555555556,20,2026-01-23,6670
219_101hotels,26,16,61.53846153846154,29,2026-01-23,9100
10564_101hotels,10,8,80.0,20,2026-01-23,8000
33872_101hotels,22,22,100.0,62,2026-01-23,17226
411742_101hotels,27,27,100.0,54,2026-01-23,5610
189360_101hotels,16,15,93.75,32,2026-01-23,4420
2273_101hotels,145,1,0.6896551724137931,2,2026-01-23,9100
660799_101hotels,7,7,100.0,334,2026-01-23,765
13173_101hotels,120,68,56.666666666666664,136,2026-01-23,4710
17090_101hotels,21,13,61.904761904761905,22,2026-01-23,4830
14172_101hotels,38,1,2.6315789473684212,3,2026-01-23,4800
560072_101hotels,73,103,141.0958904109589,206,2026-01-23,4300
13519_101hotels,48,19,39.583333333333336,36,2026-01-23,4100
10621_101hotels,12,1,8.333333333333334,2,2026-01-23,3000
230_101hotels,56,30,53.57142857142857,45,2026-01-23,3280
4398_101hotels,21,11,52.38095238095238,36,2026-01-23,1150
2397_101hotels,208,68,32.69230769230769,136,2026-01-23,6800
655145_101hotels,7,1,14.285714285714286,2,2026-01-23,3825
669236_101hotels,7,2,28.571428571428573,4,2026-01-23,2700
16033_101hotels,33,6,18.181818181818183,32,2026-01-23,4000
658204_101hotels,5,2,40.0,4,2026-01-23,3700
560073_101hotels,44,1,2.272727272727273,2,2026-01-23,5800
666215_101hotels,5,2,40.0,4,2026-01-23,3420
485323_101hotels,25,11,44.0,22,2026-01-23,3000
669898_101hotels,1,1,100.0,4,2026-01-23,4725
655564_101hotels,11,5,45.45454545454545,9,2026-01-23,2975
510819_101hotels,8,7,87.5,76,2026-01-23,1200
7190_101hotels,23,9,39.130434782608695,16,2026-01-23,2500
231_101hotels,58,11,18.96551724137931,22,2026-01-23,8800
556415_101hotels,40,13,32.5,26,2026-01-23,21525
378505_101hotels,7,12,171.42857142857142,60,2026-01-23,800
669608_101hotels,6,4,66.66666666666667,76,2026-01-23,800
673302_101hotels,18,17,94.44444444444444,29,2026-01-23,4500
607_101hotels,25,12,48.0,24,2026-01-23,18000
658823_101hotels,5,8,160.0,60,2026-01-23,1140
100517_101hotels,23,22,95.65217391304348,44,2026-01-23,5100
654332_101hotels,11,2,18.181818181818183,4,2026-01-23,2800
605_101hotels,65,8,12.307692307692308,16,2026-01-23,4500
649990_101hotels,12,8,66.66666666666667,14,2026-01-23,5400
14127_101hotels,9,7,77.77777777777777,17,2026-01-23,2800
670249_101hotels,2,2,100.0,4,2026-01-23,3158
462906_101hotels,31,22,70.96774193548387,107,2026-01-23,1500
218_101hotels,10,5,50.0,10,2026-01-23,2150
226_101hotels,63,26,41.26984126984127,45,2026-01-23,3500
514851_101hotels,39,22,56.41025641025641,119,2026-01-23,1200
610841_101hotels,10,8,80.0,41,2026-01-23,1800
485325_101hotels,15,12,80.0,40,2026-01-23,3200
670094_101hotels,1,1,100.0,4,2026-01-23,4050
14080_101hotels,30,19,63.333333333333336,32,2026-01-23,3200
662650_101hotels,7,7,100.0,244,2026-01-23,675
666722_101hotels,7,7,100.0,388,2026-01-23,765
669838_101hotels,3,1,33.333333333333336,2,2026-01-23,3570
670640_101hotels,2,2,100.0,4,2026-01-23,3363
220_101hotels,280,50,17.857142857142858,66,2026-01-23,4250
672991_101hotels,26,8,30.76923076923077,16,2026-01-23,8000
6013_101hotels,28,15,53.57142857142857,32,2026-01-23,3959
406989_101hotels,48,39,81.25,78,2026-01-23,6500
14970_101hotels,26,16,61.53846153846154,56,2026-01-23,1500
7027_101hotels,10,7,70.0,49,2026-01-23,800
663773_101hotels,12,14,116.66666666666667,28,2026-01-23,4200
7178_101hotels,35,17,48.57142857142857,29,2026-01-23,3444
481664_101hotels,13,4,30.76923076923077,12,2026-01-23,4280
651714_101hotels,9,10,111.11111111111111,56,2026-01-23,2000
666294_101hotels,6,3,50.0,13,2026-01-23,1600
670144_101hotels,12,11,91.66666666666667,658,2026-01-23,500
650983_101hotels,7,5,71.42857142857143,62,2026-01-23,850
653724_101hotels,6,1,16.666666666666668,2,2026-01-23,2717
653874_101hotels,4,3,75.0,8,2026-01-23,3335
662866_101hotels,5,1,20.0,2,2026-01-23,2717
662868_101hotels,3,2,66.66666666666667,4,2026-01-23,3107
665284_101hotels,1,1,100.0,5,2026-01-23,6750
665411_101hotels,1,1,100.0,4,2026-01-23,4712
665413_101hotels,2,1,50.0,4,2026-01-23,4442
665414_101hotels,4,2,50.0,8,2026-01-23,4442
666214_101hotels,2,2,100.0,4,2026-01-23,3420
670102_101hotels,1,1,100.0,4,2026-01-23,3900
670168_101hotels,1,1,100.0,2,2026-01-23,4446
670703_101hotels,3,1,33.333333333333336,2,2026-01-23,2850
671748_101hotels,1,1,100.0,4,2026-01-23,4725
227_101hotels,64,44,68.75,71,2026-01-23,5400
487752_101hotels,9,1,11.11111111111111,252,2026-01-23,600
6855_101hotels,27,11,40.74074074074074,25,2026-01-23,4400
8802_101hotels,19,9,47.36842105263158,18,2026-01-23,4770
654278_101hotels,30,15,50.0,39,2026-01-23,2500
654635_101hotels,4,2,50.0,4,2026-01-23,3072
658692_101hotels,7,3,42.857142857142854,27,2026-01-23,2020
655480_101hotels,10,6,60.0,13,2026-01-23,3500
660703_101hotels,3,3,100.0,6,2026-01-23,16500
661097_101hotels,18,10,55.55555555555556,118,2026-01-23,2900
663295_101hotels,104,24,23.076923076923077,48,2026-01-23,46000
666434_101hotels,24,2,8.333333333333334,4,2026-01-23,5200
669748_101hotels,8,8,100.0,11,2026-01-23,4200
671064_101hotels,28,17,60.714285714285715,33,2026-01-23,5500
674436_101hotels,19,12,63.1578947368421,24,2026-01-23,4000
674899_101hotels,10,6,60.0,11,2026-01-23,7000
9536_101hotels,16,14,87.5,24,2026-01-23,2500
221_101hotels,58,8,13.793103448275861,16,2026-01-23,8200
224_101hotels,163,112,68.71165644171779,224,2026-01-23,4900
4397_101hotels,14,11,78.57142857142857,22,2026-01-23,6700
7044_101hotels,10,7,70.0,9,2026-01-23,3000
4060_101hotels,14,10,71.42857142857143,20,2026-01-23,4950
10672_101hotels,6,4,66.66666666666667,114,2026-01-23,800
29907_101hotels,26,8,30.76923076923077,16,2026-01-23,5130
48009_101hotels,84,59,70.23809523809524,118,2026-01-23,5600
140778_101hotels,128,22,17.1875,44,2026-01-23,6050
421457_101hotels,40,16,40.0,32,2026-01-23,5200
421726_101hotels,12,2,16.666666666666668,2,2026-01-23,3000
508922_101hotels,41,4,9.75609756097561,6,2026-01-23,2850
510842_101hotels,17,14,82.3529411764706,32,2026-01-23,18850
514527_101hotels,15,7,46.666666666666664,9,2026-01-23,2816
672104_101hotels,46,37,80.43478260869566,74,2026-01-23,18000
14079_101hotels,22,17,77.27272727272727,36,2026-01-23,3750
675731_101hotels,1,1,100.0,2,2026-01-23,3800
675730_101hotels,1,1,100.0,4,2026-01-23,4725
675391_101hotels,25,19,76.0,38,2026-01-23,22500
675803_101hotels,1,1,100.0,2,2026-01-23,2597
668236_101hotels,3,2,66.66666666666667,8,2026-01-23,8400
665625_101hotels,7,7,100.0,28,2026-01-23,7085
9394_101hotels,92,31,33.69565217391305,32,2026-01-23,4600
