city,full_name,name,number_reviews,rating,min_price,rooms_number,rating.number_scores,rating_total,rating.quality_of_sleep,rating.location,rating.service,rating.value_for_money,rating.cleanness,rating.meal,lon,lat,district,id,url,description,ota_hotel_id,rates,address,kind,region_id,region_name,room_groups,star_rating,region.is_beach_region,search_region_center_distance,hotel_lookup_info.looked_up_count,type,rating.room,rating.check_in_check_out,beds_number,source
Усть-Илимск,Гостиница Лесная,Лесная,5.0,7.4,6900.0,13.0,5.0,8.5,10.0,10.0,10.0,10.0,10.0,10.0,102.75691,57.962435,Усть-Илимск,9390_101hotels,https://101hotels.com/main/cities/ust-ilimsk/gostinitsa_lesnaya.html,"Гостиница ""Лесная"" расположена в лесном массиве одноименного поселка.
Гостиница предоставляет для размещения одноместные и двухместные номера, каждый из которых оборудован удобной мягкой мебелью. Номера имеют все необходимое для комфортного проживания.
На территории гостиницы работает кафе, где гости смогут отдохнуть и расслабиться.
К услугам деловых людей - конференц-зал для проведения семинаров, встреч и деловых переговоров.
Расстояние до вокзала города Усть-Илинска составляет 10,8 километров, а до аэропорта - 33,9 километров.
Завтрак входит в стоимость номера.
Расчетный час 12:00.",,,,,,,,,,,,,,,,101hotels
Усть-Илимск,Санаторий Русь,Русь,18.0,8.4,2600.0,30.0,19.0,8.7,8.9,8.7,8.7,8.7,9.3,8.7,102.719,57.960439743339,Усть-Илимск,9393_101hotels,https://101hotels.com/main/cities/ust-ilimsk/gostinitsa_rus.html,"Санаторий «Русь» располагается в Усть-Илимске в лесопарковой зоне на берегу реки Ангара. В 600 метрах находится здание администрации города. Санаторий предлагает уютные номера в классическом стиле, где можно с комфортом отдохнуть и расслабиться. Кроме того, с балкона открывается живописный вид на реку. В каждом номере имеются телевизор и холодильник. Постояльцы могут посетить бар и столовую, которые расположены на территории. Санаторий советует воспользоваться услугами сауны, поиграть в бильярд и настольный теннис, а также совершить пешие прогулки по парку. Аэропорт Усть-Илимск расположен в 43 км. 
Мы рекомендуем! Это один из самых популярных вариантов среди гостей в Усть-Илимске",,,,,,,,,,,,,,,,101hotels
Усть-Илимск,Отель Усть-Илим,Усть-Илим,7.0,8.3,850.0,92.0,112.0,8.3,7.9,8.7,8.3,8.3,8.5,8.7,102.74825,57.95591,Усть-Илимск,9394_101hotels,gostinitsa_ust-ilim.html,"Гостиница ""Усть-Илим"" расположилась в 3 км от центра Усть-Илимска. Удобное положение позволит гостям быстро добираться до достопримечательностей города. К услугам гостей: турецкая баня, бильярд, сауна и караоке. Номерной фонд представлен комфортабельными номерами, каждый из 98 номеров оснащен всем необходимым, что может понадобиться во время отдыха. В собственной ванной комнате есть мягкий халат, набор махровых полотенец и тапочки. Питание организовано в ресторане гостиницы, также там есть бар. Еду можно заказать в номер. Расстояние до аэропорта составляет 22 км, до железнодорожного вокзала — 5 км.",,,"Усть-Илимск, пр-т. Дружбы Народов, д. 2",Отель,13.0,,,0.0,,3.2,79.0,Отель,,,,101hotels
Усть-Илимск,Апартаменты На Дружбы народов,На Дружбы народов,0.0,7.0,2500.0,1.0,3.0,8.3,8.7,7.9,7.8,9.1,8.7,0.0,102.742071,57.946435,Усть-Илимск,489758_101hotels,https://101hotels.com/main/cities/ust-ilimsk/apartment_on_dr_narodov.html,"Данная квартира расположена в спальном районе города, во дворе дома есть парковочные места для автомобилей. В квартире выполнен добротный ремонт, стены выкрашены в светлые тона. Комната не большая, но уютная, в ней установлена кровать с ортопедическим матрасом, дополнительно имеются подушки и одеяла. В ванной есть полотенца, средства для купания и фен для волос. На кухне предоставлена вся необходимая посуда и техника, что позволяет уменьшить в разы время для приготовления еды. Хранить продукты можно в холодильнике, обеденный стол рассчитан на четверых постояльцев. Рядом с домом работает несколько магазинов, аптеки, заведения общепита и досуговые центры. В шаговой доступности расположена остановка для городского транспорта, на нем достаточно быстро можно доехать к железнодорожному вокзалу и автостанции.",,,,,,,,,,,,,,,,101hotels
Усть-Илимск,Отель FORTUNA,FORTUNA,0.0,9.0,4800.0,4.0,6.0,8.9,9.4,8.7,9.1,8.1,9.1,0.0,102.739672,57.943727,Усть-Илимск,632305_101hotels,https://101hotels.com/main/cities/ust-ilimsk/hotel_fortuna_15.html,"Отель Фортуна находится в Усть-Илимске. Возможно размещение с домашними животными по предварительному согласованию. Ресепшн работает круглосуточно, там гости могут получить документы и информацию.  В отеле представлены двухместные номера и семейные четырехместные, оснащенные кондиционером. Постельное белье и полотенца предоставляются. В общем лаундже можно отдохнуть и посмотреть телевизор. Доступ к Wi-Fi бесплатный. За отдельную плату гости могут посетить сауну. Есть услуга по доставке еды и напитков в номер. В радиусе 500 м торговый центр, рынок, магазины продуктов. В шаговой доступности большой парк и живописные места для прогулок. Расстояние до аэропорта 35 км. Расстояние до железнодорожной станции 8 км.",,,,,,,,,,,,,,,,101hotels
Усть-Кут,,Флагман,0.0,8.5,4000.0,,,,,10.0,8.0,8.0,8.0,,105.74673,56.77922,Усть-Кутский,9081483_ostrovok,https://ostrovok.ru/hotel/russia/ust-kut/mid9081483/flagman_hotel_4,"Место для отдыха после погони за впечатлениями! Отель «Флагман» располагается в Усть-Куте. Этот отель находится 2 км от центра города.
Хотите оставаться на связи? В отеле есть Wi-Fi. Гостям доступны и другие услуги. Например, прачечная и химчистка.",flagman_hotel_4,"[{'hash': 'h-1c68a263-6a9b-5cf8-bdef-ca9520c15266', 'shash': 's-0c7d0feb-3e9e-5daf-87ae-bab2ec6cb05b', 'contract': '', 'provider_id': 0, 'hotel_id': 'flagman_hotel_4', 'occupancy': 1, 'loyalty': {'types': [{'name': 'ostrovok_gurupoints_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': False, 'spend_disabled_reason': 'postpay'}, {'name': 'ostrovok_dreams_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': False, 'spend_disabled_reason': 'postpay'}]}, 'payment_options': {'allowed_payment_types': [{'type': 'hotel'}], 'payment_types': [{'type': 'hotel', 'is_need_cvc': True, 'is_need_credit_card_data': True, 'is_need_single_use_card': False, 'amount': '4000.00', 'currency_code': 'RUB', 'is_enabled': True, 'is_enabled_reason': 'b2c_default', 'average_show_price_per_day': '4000.00', 'show_amount': '4000.00', 'show_currency_code': 'RUB', 'payment_gate_type': '', 'pay_before': None, 'is_special_offer': False, 'perks': {}, 'cancellation_penalties': [{'amount_charge': 0, 'amount_show': 0}, {'amount_charge': 4000, 'amount_show': 4000}], 'public_tracking': {'amount_rub': 4000, 'amount_usd': 43.62, 'amount_eur': 40.24}}]}, 'cancellation_info': {'policies': [{'start_at': None, 'end_at': '2024-03-26T05:30:00Z', 'penalty': {'amount': '0.00', 'currency_code': 'RUB', 'currency_rate_to_rub': '1'}}, {'start_at': '2024-03-26T05:30:00Z', 'end_at': None, 'penalty': {'amount': '4000.00', 'currency_code': 'RUB', 'percent': '100.00', 'currency_rate_to_rub': '1'}}], 'free_cancellation_before': '2024-03-26T05:30:00Z'}, 'sort_scores': {'rate': 0, 'hotel': 0, 'avail_score': 0, 'good_hotel': False}, 'rooms': [{'room_name': 'Двухместный номер Standard (2 отдельные кровати)', 'allotment': 2, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Двухместный номер Standard', 'main_name': 'Двухместный номер Standard', 'bathroom': '', 'bedding_type': '2 отдельные кровати', 'misc_room_type': '', 'beds': ['2 отдельные кровати']}}, 'bedding_data': ['twin'], 'amenities_data': ['non-smoking'], 'rg_hash': '3202402', 'meal': ['nomeal'], 'serp_filters': ['has_bathroom'], 'multi_bed_data': [{'bed': 'single', 'count': 2}]}], 'room_name': 'Двухместный номер Standard (2 отдельные кровати)', 'allotment': 2, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Двухместный номер Standard', 'main_name': 'Двухместный номер Standard', 'bathroom': '', 'bedding_type': '2 отдельные кровати', 'misc_room_type': '', 'beds': ['2 отдельные кровати']}}, 'bedding_data': ['twin'], 'meal': ['nomeal'], 'serp_filters': ['has_bathroom']}]","Россия, Иркутская область, Усть-Кут, ул. Калинина, д. 8, Усть-Кут",Hotel,965838486.0,Усть-Кут,"[{'rg_hash': '3202', 'room_group_id': 11, 'name_struct': {'main_name': 'Номер Standard'}}, {'rg_hash': '3202002', 'room_group_id': 20492852, 'name_struct': {'main_name': 'Двухместный номер Standard'}}, {'rg_hash': '3202003', 'room_group_id': 21541428, 'name_struct': {'main_name': 'Трёхместный номер Standard'}}, {'rg_hash': '3202402', 'room_group_id': 91, 'name_struct': {'bedding_type': '2 отдельные кровати', 'main_name': 'Двухместный номер Standard'}}, {'rg_hash': '3302', 'room_group_id': 29, 'name_struct': {'main_name': 'Номер Comfort'}}, {'rg_hash': '3302302', 'room_group_id': 109, 'name_struct': {'bedding_type': 'двуспальная кровать', 'main_name': 'Двухместный номер Comfort'}}, {'rg_hash': '5002', 'room_group_id': 32, 'name_struct': {'main_name': 'Люкс'}}, {'rg_hash': '5002302', 'room_group_id': 173, 'name_struct': {'bedding_type': 'двуспальная кровать', 'main_name': 'Двухместный люкс'}}]",30.0,False,508.0819,1857.0,,,,,ostrovok
Усть-Кут,,Квартира Кирова 36/2,0.0,9.3,3547.0,,,,,9.0,10.0,,9.0,,105.734215,56.7788,Усть-Кутский,11178077_ostrovok,https://ostrovok.ru/hotel/russia/ust-kut/mid11178077/kirova_362_flat_2,"В поисках домашнего уюта: апартаменты «Квартира Кирова 36/2» находятся в Усть-Куте. Эти апартаменты расположены в 3 км от центра города.
Общая кухня оборудована для самостоятельного приготовления пищи. На территории работает бесплатный Wi-Fi. Уточняйте информацию сразу при заезде. Для путешественников на машине организована бесплатная парковка. Для путешественников на машине организована парковка.
В номере",kirova_362_flat_2,"[{'hash': 'h-bcbcde76-2465-5c6a-9e80-42c5013131bc', 'shash': 's-4ef5de6c-5c1c-5c5f-a569-84eb42b23038', 'contract': '', 'provider_id': 0, 'hotel_id': 'kirova_362_flat_2', 'occupancy': 1, 'loyalty': {'types': [{'name': 'ostrovok_gurupoints_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': True}, {'name': 'ostrovok_dreams_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': True}]}, 'payment_options': {'allowed_payment_types': [{'type': 'now', 'by': 'credit_card'}, {'type': 'now', 'by': 'apple_pay'}, {'type': 'now', 'by': 'yandex_pay'}, {'type': 'now', 'by': 'sbp'}], 'payment_types': [{'type': 'now', 'by': 'credit_card', 'is_need_cvc': True, 'is_need_credit_card_data': True, 'is_need_single_use_card': False, 'amount': '3547.00', 'currency_code': 'RUB', 'is_enabled': True, 'is_enabled_reason': 'b2c_default', 'average_show_price_per_day': '3547.00', 'show_amount': '3547.00', 'show_currency_code': 'RUB', 'payment_gate_type': '', 'pay_before': None, 'is_special_offer': False, 'perks': {}, 'cancellation_penalties': [{'amount_charge': 0, 'amount_show': 0}, {'amount_charge': 3547, 'amount_show': 3547}], 'public_tracking': {'amount_rub': 3547, 'amount_usd': 38.68, 'amount_eur': 35.69}}]}, 'cancellation_info': {'policies': [{'start_at': None, 'end_at': '2024-03-26T06:00:00Z', 'penalty': {'amount': '0.00', 'currency_code': 'RUB', 'currency_rate_to_rub': '1'}}, {'start_at': '2024-03-26T06:00:00Z', 'end_at': None, 'penalty': {'amount': '3547.00', 'currency_code': 'RUB', 'percent': '100.00', 'currency_rate_to_rub': '1'}}], 'free_cancellation_before': '2024-03-26T06:00:00Z'}, 'no_show': {'penalty': {'amount': '3562.00', 'currency_code': 'RUB', 'night_count': 1, 'percent': '0.00', 'currency_rate_to_rub': '1'}, 'from_time': '12:00:00', 'b2b_recommended_penalty': '0.00'}, 'sort_scores': {'rate': 0, 'hotel': 0, 'avail_score': 0, 'good_hotel': False}, 'rooms': [{'room_name': 'Апартаменты c 1 комнатой', 'allotment': 1, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Апартаменты c 1 комнатой', 'main_name': 'Апартаменты c 1 комнатой', 'bathroom': '', 'bedding_type': '', 'misc_room_type': '', 'beds': None}}, 'bedding_data': ['nobedding'], 'amenities_data': ['non-smoking', '1-bedroom'], 'rg_hash': '600200001', 'meal': ['nomeal'], 'serp_filters': ['has_bathroom'], 'size': 32, 'bedrooms': 1}], 'room_name': 'Апартаменты c 1 комнатой', 'allotment': 1, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Апартаменты c 1 комнатой', 'main_name': 'Апартаменты c 1 комнатой', 'bathroom': '', 'bedding_type': '', 'misc_room_type': '', 'beds': None}}, 'bedding_data': ['nobedding'], 'meal': ['nomeal'], 'serp_filters': ['has_bathroom']}]","улица Кирова, д.36/2, Усть-Кут",Apartment,965838486.0,Усть-Кут,"[{'rg_hash': '600200001', 'room_group_id': 18395671, 'name_struct': {'main_name': 'Апартаменты c 1 комнатой'}}]",,False,507.88727,1857.0,,10.0,10.0,,ostrovok
Усть-Кут,,Квартира Коммунистическая 5,0.0,,3121.0,,,,,,,,,,105.78916,56.7896,Усть-Кутский,11178084_ostrovok,https://ostrovok.ru/hotel/russia/ust-kut/mid11178084/kommunisticheskaya_5_flat,"Выбор туристов, которые хотят везде чувствовать себя как дома — апартаменты «Квартира Коммунистическая 5» находятся в Усть-Куте. Эти апартаменты расположены в пешей доступности от центра города.
Общая кухня оборудована для самостоятельного приготовления пищи. Хотите оставаться на связи? В апартаментах есть бесплатный Wi-Fi. Для путешественников на машине организована бесплатная парковка. Если вы путешествуете на машине, припарковаться можно будет на парковке рядом.
В номере",kommunisticheskaya_5_flat,"[{'hash': 'h-502a14b3-cb65-58d2-b3de-d88825801273', 'shash': 's-e1fe4dc6-6b4f-53df-a75b-08761d76425b', 'contract': '', 'provider_id': 0, 'hotel_id': 'kommunisticheskaya_5_flat', 'occupancy': 1, 'loyalty': {'types': [{'name': 'ostrovok_gurupoints_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': True}, {'name': 'ostrovok_dreams_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': True}]}, 'payment_options': {'allowed_payment_types': [{'type': 'now', 'by': 'credit_card'}, {'type': 'now', 'by': 'apple_pay'}, {'type': 'now', 'by': 'yandex_pay'}], 'payment_types': [{'type': 'now', 'by': 'credit_card', 'is_need_cvc': True, 'is_need_credit_card_data': True, 'is_need_single_use_card': False, 'amount': '3121.00', 'currency_code': 'RUB', 'is_enabled': True, 'is_enabled_reason': 'b2c_default', 'average_show_price_per_day': '3121.00', 'show_amount': '3121.00', 'show_currency_code': 'RUB', 'payment_gate_type': '', 'pay_before': None, 'is_special_offer': False, 'perks': {}, 'cancellation_penalties': [{'amount_charge': 3121, 'amount_show': 3121}], 'public_tracking': {'amount_rub': 3121, 'amount_usd': 34.03, 'amount_eur': 31.4}}]}, 'cancellation_info': {'policies': [{'start_at': None, 'end_at': None, 'penalty': {'amount': '3121.00', 'currency_code': 'RUB', 'percent': '100.00', 'currency_rate_to_rub': '1'}}], 'free_cancellation_before': None}, 'no_show': {'penalty': {'amount': '3135.00', 'currency_code': 'RUB', 'percent': '100.00', 'currency_rate_to_rub': '1'}, 'from_time': '12:00:00', 'b2b_recommended_penalty': '0.00'}, 'sort_scores': {'rate': 0, 'hotel': 0, 'avail_score': 0, 'good_hotel': False}, 'rooms': [{'room_name': 'Апартаменты c 1 комнатой с балконом', 'allotment': 1, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Апартаменты c 1 комнатой с балконом', 'main_name': 'Апартаменты c 1 комнатой с балконом', 'bathroom': '', 'bedding_type': '', 'misc_room_type': '', 'beds': None}}, 'bedding_data': ['nobedding'], 'amenities_data': ['1-bedroom', 'non-smoking'], 'rg_hash': '6002000011', 'meal': ['nomeal'], 'serp_filters': ['has_bathroom'], 'size': 38, 'bedrooms': 1}], 'room_name': 'Апартаменты c 1 комнатой с балконом', 'allotment': 1, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Апартаменты c 1 комнатой с балконом', 'main_name': 'Апартаменты c 1 комнатой с балконом', 'bathroom': '', 'bedding_type': '', 'misc_room_type': '', 'beds': None}}, 'bedding_data': ['nobedding'], 'meal': ['nomeal'], 'serp_filters': ['has_bathroom']}]","Коммунистическая улица, д.5, Усть-Кут",Apartment,965838486.0,Усть-Кут,"[{'rg_hash': '6002000011', 'room_group_id': 18395671, 'name_struct': {'main_name': 'Апартаменты c 1 комнатой с балконом'}}]",,False,509.72592,1857.0,,,,,ostrovok
Усть-Кут,,Квартира Пушкина 111,0.0,,2401.0,,,,,,,,,,105.80771,56.80646,Усть-Кутский,11178081_ostrovok,https://ostrovok.ru/hotel/russia/ust-kut/mid11178081/pushkina_111_flat,"Подходящий вариант для большой компании: апартаменты «Квартира Пушкина 111» расположены в Усть-Куте. Эти апартаменты находятся неподалёку от центра города.
Общая кухня оборудована для самостоятельного приготовления пищи. Бесплатный Wi-Fi на территории поможет всегда оставаться на связи. Специально для автопутешественников организована бесплатная парковка. Специально для автопутешественников организована парковка.
В номере",pushkina_111_flat,"[{'hash': 'h-8bbc95af-c85c-5b18-bf4b-5e115fc7339b', 'shash': 's-83d8274b-b93f-5964-84ec-cc5e48abbb7b', 'contract': '', 'provider_id': 0, 'hotel_id': 'pushkina_111_flat', 'occupancy': 1, 'loyalty': {'types': [{'name': 'ostrovok_gurupoints_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': True}, {'name': 'ostrovok_dreams_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': True}]}, 'payment_options': {'allowed_payment_types': [{'type': 'now', 'by': 'credit_card'}, {'type': 'now', 'by': 'apple_pay'}, {'type': 'now', 'by': 'yandex_pay'}], 'payment_types': [{'type': 'now', 'by': 'credit_card', 'is_need_cvc': True, 'is_need_credit_card_data': True, 'is_need_single_use_card': False, 'amount': '2401.00', 'currency_code': 'RUB', 'is_enabled': True, 'is_enabled_reason': 'b2c_default', 'average_show_price_per_day': '2401.00', 'show_amount': '2401.00', 'show_currency_code': 'RUB', 'payment_gate_type': '', 'pay_before': None, 'is_special_offer': False, 'perks': {}, 'cancellation_penalties': [{'amount_charge': 2401, 'amount_show': 2401}], 'public_tracking': {'amount_rub': 2401, 'amount_usd': 26.18, 'amount_eur': 24.16}}]}, 'cancellation_info': {'policies': [{'start_at': None, 'end_at': None, 'penalty': {'amount': '2401.00', 'currency_code': 'RUB', 'percent': '100.00', 'currency_rate_to_rub': '1'}}], 'free_cancellation_before': None}, 'no_show': {'penalty': {'amount': '2411.00', 'currency_code': 'RUB', 'percent': '100.00', 'currency_rate_to_rub': '1'}, 'from_time': '12:00:00', 'b2b_recommended_penalty': '0.00'}, 'sort_scores': {'rate': 0, 'hotel': 0, 'avail_score': 0, 'good_hotel': False}, 'rooms': [{'room_name': 'Апартаменты (общая ванная комната)', 'allotment': 1, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Апартаменты (общая ванная комната)', 'main_name': 'Апартаменты', 'bathroom': 'общая ванная комната', 'bedding_type': '', 'misc_room_type': '', 'beds': None}}, 'bedding_data': ['nobedding'], 'amenities_data': ['non-smoking'], 'rg_hash': '6001', 'meal': ['nomeal'], 'serp_filters': None, 'size': 42}], 'room_name': 'Апартаменты (общая ванная комната)', 'allotment': 1, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Апартаменты (общая ванная комната)', 'main_name': 'Апартаменты', 'bathroom': 'общая ванная комната', 'bedding_type': '', 'misc_room_type': '', 'beds': None}}, 'bedding_data': ['nobedding'], 'meal': ['nomeal'], 'serp_filters': None}]","улица Пушкина, д.111, Усть-Кут",Apartment,965838486.0,Усть-Кут,"[{'rg_hash': '6001', 'room_group_id': 18391575, 'name_struct': {'bathroom': 'общая ванная комната', 'main_name': 'Апартаменты'}}, {'rg_hash': '6001000000U', 'room_group_id': 18391575, 'name_struct': {'bathroom': 'общая ванная комната', 'main_name': 'Апартаменты с красивым видом из окна'}}]",,False,511.78897,1857.0,,,,,ostrovok
Усть-Кут,,Квартира Key Apartments1,0.0,,4256.0,,,,,,,,,,105.77968,56.793224,Усть-Кутский,11178076_ostrovok,https://ostrovok.ru/hotel/russia/ust-kut/mid11178076/key_apartments1_flat,"Подходящий вариант для большой компании: апартаменты «Квартира Key Apartments1» находятся в Усть-Куте. Эти апартаменты расположены в центре города. Перед сном есть возможность прогуляться вдоль главных достопримечательностей.
Общая кухня оборудована для самостоятельного приготовления пищи. Хотите оставаться на связи? В апартаментах есть Wi-Fi. Для путешественников на машине организована парковка. Сотрудники апартаментов поддержат беседу на русском.
Чтобы вы могли отдохнуть после долгого дня, в номере есть телевизор. Оснащение зависит от выбранной категории номера.",key_apartments1_flat,"[{'hash': 'h-2ab2e4a9-6a1c-532d-a981-9a3841f9132e', 'shash': 's-d096be03-915e-555f-903d-f314266307f3', 'contract': '', 'provider_id': 0, 'hotel_id': 'key_apartments1_flat', 'occupancy': 1, 'loyalty': {'types': [{'name': 'ostrovok_gurupoints_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': True}, {'name': 'ostrovok_dreams_rub', 'amount_total': '0', 'currency_type': 'dreams', 'currency_code': 'RUB', 'spend_enabled': True}]}, 'payment_options': {'allowed_payment_types': [{'type': 'now', 'by': 'credit_card'}, {'type': 'now', 'by': 'apple_pay'}, {'type': 'now', 'by': 'yandex_pay'}, {'type': 'now', 'by': 'sbp'}], 'payment_types': [{'type': 'now', 'by': 'credit_card', 'is_need_cvc': True, 'is_need_credit_card_data': True, 'is_need_single_use_card': False, 'amount': '4256.00', 'currency_code': 'RUB', 'is_enabled': True, 'is_enabled_reason': 'b2c_default', 'average_show_price_per_day': '4256.00', 'show_amount': '4256.00', 'show_currency_code': 'RUB', 'payment_gate_type': '', 'pay_before': None, 'is_special_offer': False, 'perks': {}, 'cancellation_penalties': [{'amount_charge': 0, 'amount_show': 0}, {'amount_charge': 4256, 'amount_show': 4256}], 'public_tracking': {'amount_rub': 4256, 'amount_usd': 46.41, 'amount_eur': 42.82}}]}, 'cancellation_info': {'policies': [{'start_at': None, 'end_at': '2024-03-26T06:00:00Z', 'penalty': {'amount': '0.00', 'currency_code': 'RUB', 'currency_rate_to_rub': '1'}}, {'start_at': '2024-03-26T06:00:00Z', 'end_at': None, 'penalty': {'amount': '4256.00', 'currency_code': 'RUB', 'percent': '100.00', 'currency_rate_to_rub': '1'}}], 'free_cancellation_before': '2024-03-26T06:00:00Z'}, 'no_show': {'penalty': {'amount': '4275.00', 'currency_code': 'RUB', 'night_count': 1, 'percent': '100.00', 'currency_rate_to_rub': '1'}, 'from_time': '12:00:00', 'b2b_recommended_penalty': '0.00'}, 'sort_scores': {'rate': 0, 'hotel': 0, 'avail_score': 0, 'good_hotel': False}, 'rooms': [{'room_name': 'Апартаменты с 3 комнатами', 'allotment': 1, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Апартаменты с 3 комнатами', 'main_name': 'Апартаменты с 3 комнатами', 'bathroom': '', 'bedding_type': '', 'misc_room_type': '', 'beds': None}}, 'bedding_data': ['nobedding'], 'amenities_data': ['3-bedrooms', 'non-smoking'], 'rg_hash': '600200003', 'meal': ['nomeal'], 'serp_filters': ['has_bathroom'], 'size': 50, 'bedrooms': 3}], 'room_name': 'Апартаменты с 3 комнатами', 'allotment': 1, 'meal_data': {'meals': [{'value': 'nomeal', 'has_breakfast': False, 'no_child_meal': True}]}, 'room_data_trans': {'ru': {'main_room_type': 'Апартаменты с 3 комнатами', 'main_name': 'Апартаменты с 3 комнатами', 'bathroom': '', 'bedding_type': '', 'misc_room_type': '', 'beds': None}}, 'bedding_data': ['nobedding'], 'meal': ['nomeal'], 'serp_filters': ['has_bathroom']}]","улица Белобородова, д.4А, Усть-Кут",Apartment,965838486.0,Усть-Кут,"[{'rg_hash': '600200003', 'room_group_id': 18395671, 'name_struct': {'main_name': 'Апартаменты с 3 комнатами'}}]",,False,510.0046,1857.0,,,,,ostrovok
