id,k,name,capacity,additional,single_bed,bathroom,type_name,type_id,free,bed_categories,children_extras,placements,min_price,miles,hotel_id,date
2280855,,Junior Suite,2,2,0,1,Полулюкс,4,24,"[{'single': 2, 'sofa': 1}]",[],"[{'id': 859682, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 11000, 'prices': [11000], 'price': 11000, 'old_price': 11000, 'currency': 'RUB', 'payment_amount': 11000, 'extras_variants': [], 'extras': [], 'rate_id': 39223, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 2200, 'miles': 880, 'min_stay': 1, 'mircashback': 1100}, {'id': 859683, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 11000, 'prices': [11000], 'price': 11000, 'old_price': 11000, 'currency': 'RUB', 'payment_amount': 11000, 'extras_variants': [], 'extras': [], 'rate_id': 39223, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 2200, 'miles': 880, 'min_stay': 1, 'mircashback': 1100}]",11000.0,880,668080_101hotels,2025-05-16
2280858,,,2,2,0,1,Люкс,6,2,"[{'double': 1, 'sofa': 1}]",[],"[{'id': 859795, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 15000, 'prices': [15000], 'price': 15000, 'old_price': 15000, 'currency': 'RUB', 'payment_amount': 15000, 'extras_variants': [], 'extras': [], 'rate_id': 39223, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 3000, 'miles': 1200, 'min_stay': 1, 'mircashback': 1500}, {'id': 859796, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 0, 'cancellation_period': 0, 'cancellation_fee': 'NO', 'breakfast': 0, 'base_price': 14000, 'prices': [14000], 'price': 14000, 'old_price': 14000, 'currency': 'RUB', 'payment_amount': 14000, 'extras_variants': [], 'extras': [], 'rate_id': 39223, 'deals': [], 'cancellation_type': 'free', 'credit_card': 1, 'bonus': 2800, 'miles': 1120, 'min_stay': 1, 'mircashback': 1400}]",14000.0,1120,668080_101hotels,2025-05-16
2233351,,,4,0,0,1,Бунгало,30,5,"[{'single': 2, 'sofa': 1}, {'double': 1, 'sofa': 1}]",[],"[{'id': 422133, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FIRST', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 1, 'base_price': 10000, 'prices': [10000], 'price': 10000, 'old_price': 10000, 'currency': 'RUB', 'payment_amount': 10000, 'extras_variants': [], 'extras': [], 'rate_id': 8928, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 2000, 'miles': 800, 'min_stay': 1, 'mircashback': 1000}, {'id': 422134, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FIRST', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 1, 'base_price': 10000, 'prices': [10000], 'price': 10000, 'old_price': 10000, 'currency': 'RUB', 'payment_amount': 10000, 'extras_variants': [], 'extras': [], 'rate_id': 8928, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 2000, 'miles': 800, 'min_stay': 1, 'mircashback': 1000}, {'id': 431361, 'force_prepayment': 0, 'capacity': 3, 'prepayment': 'FIRST', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 1, 'base_price': 12000, 'prices': [12000], 'price': 12000, 'old_price': 12000, 'currency': 'RUB', 'payment_amount': 12000, 'extras_variants': [], 'extras': [], 'rate_id': 8928, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 2400, 'miles': 960, 'min_stay': 1, 'mircashback': 1200}, {'id': 431362, 'force_prepayment': 0, 'capacity': 4, 'prepayment': 'FIRST', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 1, 'base_price': 14000, 'prices': [14000], 'price': 14000, 'old_price': 14000, 'currency': 'RUB', 'payment_amount': 14000, 'extras_variants': [], 'extras': [], 'rate_id': 8928, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 2800, 'miles': 1120, 'min_stay': 1, 'mircashback': 1400}]",10000.0,800,654408_101hotels,2025-05-16
2259951,,Барнхаус,5,0,0,1,Люкс,6,4,"[{'single': 1, 'double': 1, 'sofa': 1}, {'single': 3, 'sofa': 1}]",[],"[{'id': 688931, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FIRST', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 1, 'base_price': 15000, 'prices': [15000], 'price': 15000, 'old_price': 15000, 'currency': 'RUB', 'payment_amount': 15000, 'extras_variants': [], 'extras': [], 'rate_id': 8928, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 3000, 'miles': 1200, 'min_stay': 1, 'mircashback': 1500}, {'id': 688932, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FIRST', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 1, 'base_price': 15000, 'prices': [15000], 'price': 15000, 'old_price': 15000, 'currency': 'RUB', 'payment_amount': 15000, 'extras_variants': [], 'extras': [], 'rate_id': 8928, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 3000, 'miles': 1200, 'min_stay': 1, 'mircashback': 1500}, {'id': 688933, 'force_prepayment': 0, 'capacity': 3, 'prepayment': 'FIRST', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 1, 'base_price': 18000, 'prices': [18000], 'price': 18000, 'old_price': 18000, 'currency': 'RUB', 'payment_amount': 18000, 'extras_variants': [], 'extras': [], 'rate_id': 8928, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 3600, 'miles': 1440, 'min_stay': 1, 'mircashback': 1800}, {'id': 688934, 'force_prepayment': 0, 'capacity': 4, 'prepayment': 'FIRST', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 1, 'base_price': 21000, 'prices': [21000], 'price': 21000, 'old_price': 21000, 'currency': 'RUB', 'payment_amount': 21000, 'extras_variants': [], 'extras': [], 'rate_id': 8928, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 4200, 'miles': 1680, 'min_stay': 1, 'mircashback': 2100}, {'id': 688935, 'force_prepayment': 0, 'capacity': 5, 'prepayment': 'FIRST', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 1, 'base_price': 24000, 'prices': [24000], 'price': 24000, 'old_price': 24000, 'currency': 'RUB', 'payment_amount': 24000, 'extras_variants': [], 'extras': [], 'rate_id': 8928, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 4800, 'miles': 1920, 'min_stay': 1, 'mircashback': 2400}]",15000.0,1200,654408_101hotels,2025-05-16
1620094,,С внутренним двориком,2,0,0,1,Бунгало,30,3,[{'single': 2}],[],"[{'id': 549113, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 4500, 'prices': [4500], 'price': 4500, 'old_price': 4500, 'currency': 'RUB', 'payment_amount': 4500, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 900, 'miles': 360, 'min_stay': 1, 'mircashback': 450}, {'id': 549114, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 5500, 'prices': [5500], 'price': 5500, 'old_price': 5500, 'currency': 'RUB', 'payment_amount': 5500, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 1100, 'miles': 440, 'min_stay': 1, 'mircashback': 550}]",4500.0,360,496528_101hotels,2025-05-16
1620095,,Стандартный с 2 отдельными кроватями,2,0,0,1,Двухместный,2,12,[{'single': 2}],[],"[{'id': 549081, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 4500, 'prices': [4500], 'price': 4500, 'old_price': 4500, 'currency': 'RUB', 'payment_amount': 4500, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 900, 'miles': 360, 'min_stay': 1, 'mircashback': 450}, {'id': 549082, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 4500, 'prices': [4500], 'price': 4500, 'old_price': 4500, 'currency': 'RUB', 'payment_amount': 4500, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 900, 'miles': 360, 'min_stay': 1, 'mircashback': 450}]",4500.0,360,496528_101hotels,2025-05-16
1620096,,"Люкс ""Фламинго"" с кроватью размера «king-size» и балконом",2,2,0,1,Сьюит,27,1,"[{'double': 1, 'sofa': 1}]",[],"[{'id': 549095, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 5500, 'prices': [5500], 'price': 5500, 'old_price': 5500, 'currency': 'RUB', 'payment_amount': 5500, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 1100, 'miles': 440, 'min_stay': 1, 'mircashback': 550}, {'id': 549096, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 6000, 'prices': [6000], 'price': 6000, 'old_price': 6000, 'currency': 'RUB', 'payment_amount': 6000, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 1200, 'miles': 480, 'min_stay': 1, 'mircashback': 600}]",5500.0,440,496528_101hotels,2025-05-16
1620098,,"Люкс ""Версаль""",2,0,0,1,Бунгало,30,1,[{'double': 1}],[],"[{'id': 549085, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 5500, 'prices': [5500], 'price': 5500, 'old_price': 5500, 'currency': 'RUB', 'payment_amount': 5500, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 1100, 'miles': 440, 'min_stay': 1, 'mircashback': 550}, {'id': 549086, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 6500, 'prices': [6500], 'price': 6500, 'old_price': 6500, 'currency': 'RUB', 'payment_amount': 6500, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 1300, 'miles': 520, 'min_stay': 1, 'mircashback': 650}]",5500.0,440,496528_101hotels,2025-05-16
1620099,,Семейное 2х комнатное бунгало  с террасой и видом на Байкал,2,2,0,1,Сьюит,27,1,"[{'double': 1, 'sofa': 1}]",[],"[{'id': 549097, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 5500, 'prices': [5500], 'price': 5500, 'old_price': 5500, 'currency': 'RUB', 'payment_amount': 5500, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 1100, 'miles': 440, 'min_stay': 1, 'mircashback': 550}, {'id': 549098, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 8000, 'prices': [8000], 'price': 8000, 'old_price': 8000, 'currency': 'RUB', 'payment_amount': 8000, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 1600, 'miles': 640, 'min_stay': 1, 'mircashback': 800}]",5500.0,440,496528_101hotels,2025-05-16
1620100,,"Делюкс с собственной ванной комнатой, балконом и видом на море",2,1,0,1,Семейный,44,2,"[{'double': 1, 'f-chair': 1}]",[],"[{'id': 549107, 'force_prepayment': 0, 'capacity': 1, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 4000, 'prices': [4000], 'price': 4000, 'old_price': 4000, 'currency': 'RUB', 'payment_amount': 4000, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 800, 'miles': 320, 'min_stay': 1, 'mircashback': 400}, {'id': 549108, 'force_prepayment': 0, 'capacity': 2, 'prepayment': 'FULL', 'nonrefundable': 1, 'cancellation_period': 0, 'cancellation_fee': 'FIRST', 'breakfast': 7, 'base_price': 5500, 'prices': [5500], 'price': 5500, 'old_price': 5500, 'currency': 'RUB', 'payment_amount': 5500, 'extras_variants': [], 'extras': [], 'rate_id': 17459, 'deals': [], 'cancellation_type': 'nonrefundable', 'credit_card': 1, 'bonus': 1100, 'miles': 440, 'min_stay': 1, 'mircashback': 550}]",4000.0,320,496528_101hotels,2025-05-16
